sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
train-s7615,de,Die offen bleibende Frage: Wird sich der Mechaniker entmannen?,Frage|Mechaniker,N|H,3|8,20-25|41-51
train-s11221,de,"Zum einen gehören Nüsse zu ihren Lieblingsspeisen und so ist es möglich, dass sie dazu beigetragen haben, dass sie Harthölzer wie Walnuss, Kastanien oder Eichen zugunsten von Kiefern an ihrer Ausbreitung hinderten.",Nüsse|Lieblingsspeisen|Harthölzer|Walnuss|Kastanien|Eichen|Kiefern|Ausbreitung,A|N|A|A|A|A|A|N,5|8|23|25|27|29|32|35,18-23|33-49|115-125|130-137|139-148|154-160|175-182|192-203
train-s6063,de,"Malcolm spielte als defensiver Mittelfeldspieler, aber auch als Verteidiger.",Mittelfeldspieler|Verteidiger,H|H,4|9,31-48|64-75
train-s8759,de,"Auf seiner Flucht wurde Rastko von zwei russischen Mönchen unterstützt, die durch Zahumlje reisten.",Flucht|Mönchen,N|H,2|8,11-17|51-58
train-s3384,de,"In diesem Gebäude sind heute Schulleitung und Verwaltung untergebracht, daneben befinden sich dort das Lehrerzimmer, Sprechzimmer, Bibliotheken und vier Kursräume für die Oberstufe.",Gebäude|Schulleitung|Verwaltung|Lehrerzimmer|Sprechzimmer|Bibliotheken|Kursräume|Oberstufe,N|H|N|N|N|N|N|N,2|5|7|15|17|19|22|25,10-17|29-41|46-56|103-115|117-129|131-143|153-162|171-180
train-s2510,de,"Ab 1900 war er Bahnbeamter, wo er als Oberinspektor pensioniert wurde.",Bahnbeamter|Oberinspektor,H|H,4|9,15-26|38-51
train-s9095,de,"Da seine Mitglieder überwiegend aus dem Umfeld der Christlichen Gewerkschaften kamen, stellte er in sozialer und weltanschaulicher Hinsicht zwar eine ziemlich geschlossene Formation dar, zählte in den Anfangsjahren aber nur etwas mehr als 2000 Mitglieder.",Mitglieder|Umfeld|Gewerkschaften|Hinsicht|Formation|Anfangsjahren|Mitglieder,H|N|N|N|N|N|H,2|6|9|18|23|29|36,9-19|40-46|64-78|131-139|172-181|201-214|244-254
train-s3528,de,"Überwiegend waren dies heimische Arten, aber auch exotische Baum - und Straucharten: Ahorne, Akazien, Trompetenbäume, Ulmen, Eschen, Sumachgewächse, Esskastanien, Arten des Christusdorns, Zürgelbäume, Tulpenbaum, japanische Magnolien, Maulbeerbaum, Amerikanische Weiß - Eiche sowie unter der Vielzahl der Blüten - und Decksträucher verschiedene Wildrosenarten von hoher Qualität.",Arten|Baum|Straucharten|Ahorne|Akazien|Trompetenbäume|Ulmen|Eschen|Sumachgewächse|Esskastanien|Arten|Christusdorns|Zürgelbäume|Tulpenbaum|Magnolien|Maulbeerbaum|Weiß|Eiche|Vielzahl|Blüten|Decksträucher|Wildrosenarten|Qualität,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|N|A|N|N|A|A|N,4|9|12|14|16|18|20|22|24|26|28|30|32|34|37|39|42|44|48|50|53|55|58,33-38|60-64|71-83|85-91|93-100|102-116|118-123|125-131|133-147|149-161|163-168|173-186|188-199|201-211|224-233|235-247|263-267|270-275|292-300|305-311|318-331|345-359|370-378
train-s2552,de,Die erste Fußballmannschaft der Männer schaffte 2012 den Aufstieg in die Oberliga Niedersachsen.,Fußballmannschaft|Männer|Aufstieg|Oberliga,N|H|N|N,2|4|8|11,10-27|32-38|57-65|73-81
train-s11573,de,Die Laminazellen sind 70 bis 100 μm lang und 17 bis 21 μm breit.,Laminazellen|μm|μm,A|N|N,1|6|12,4-16|33-35|55-57
train-s2050,de,"``So sind die Auszeichnungen wenigstens zu etwas nütze'', erklärte der Vater von fünf Kindern, Miguel Angel Fernandez aus San Juan in Westargentinien.",Auszeichnungen|Vater|Kindern,N|H|H,4|13|16,14-28|71-76|86-93
train-s10828,de,"In La - Todin gibt es Schulen für alle Altersstufen, darunter auch einen Kindergarten mit einer maximalen Kapazität von 90 Kindern sowie ein Gymnasium.",Schulen|Altersstufen|Kindergarten|Kapazität|Kindern|Gymnasium,N|N|N|N|H|N,6|9|14|18|21|24,22-29|39-51|73-85|106-115|123-130|141-150
train-s3076,de,"Die beiden Rapper der Gruppe ereifern sich in ihren Texten vorwiegend über ihre nähere Umwelt, sei es die Schweizer Hip - Hop - Szene oder ihre Heimat Glarus, ihrer engen Täler und des berühmten Käses (Schabziger) wegen oft «Zigerschlitz» genannt.",Rapper|Gruppe|Texten|Umwelt|Hip|Hop|Szene|Heimat|Täler|Käses|Schabziger,H|H|N|N|N|N|N|N|N|N|N,2|4|9|14|20|22|24|27|32|36|38,11-17|22-28|52-58|87-93|116-119|122-125|128-133|144-150|171-176|195-200|202-212
train-s10432,de,"Nach einer soliden Ausbildung trat er 1889 als Trompeter ins Musikkorps des bayerischen Infanterie - Leibregiments in München ein, wo sein musikalisches Talent bald erkannt und von seinem Vorgesetzten Max Högg gefördert wurde.",Ausbildung|Trompeter|Musikkorps|Infanterie|Leibregiments|Talent|Vorgesetzten,N|N|N|H|N|N|H,3|8|12|15|17|25|31,19-29|47-56|61-71|88-98|101-114|153-159|188-200
train-s13877,de,"Der erste der beiden Stadtrichter hatte auch das Recht, bei Verhinderung des Gouverneurs oder des Corregidor / Alcalde Mayor diesen zu vertreten und zwar nicht nur in der Funktion des königlichen Beamten sondern auch über die Regierung der gesamten Provinz / Bezirk, sofern in diesem Gebiet keine Audiencia bestand.",Stadtrichter|Recht|Verhinderung|Gouverneurs|Funktion|Beamten|Regierung|Provinz|Bezirk|Gebiet|Audiencia,H|N|N|H|N|H|N|N|N|N|N,4|8|11|13|29|32|37|40|42|47|49,21-33|49-54|60-72|77-88|171-179|196-203|226-235|249-256|259-265|284-290|297-306
train-s9612,de,Seither gehören Rüschen durch die Epochen immer wieder einmal zum modischen Beiwerk.,Rüschen|Epochen|Beiwerk,A|N|N,2|5|13,16-23|34-41|76-83
train-s5853,de,Die Stadt beherbergte zunächst lediglich ein Dutzend Conquistadoren und die Hausdächer waren aus Schilf.,Stadt|Dutzend|Conquistadoren|Hausdächer|Schilf,N|N|H|N|A,1|6|7|10|13,4-9|45-52|53-67|76-86|97-103
train-s8461,de,"Dies war der Beginn der Entwicklung einer großen Zahl sehr unterschiedlicher Computerfamilien, von denen vor allem die PDP - 11 und später die VAX unter dem Betriebssystem VMS im Markt sehr erfolgreich waren.",Beginn|Entwicklung|Zahl|Computerfamilien|VAX|Betriebssystem|Markt,N|N|N|N|N|N|N,3|5|8|11|24|27|32,13-19|24-35|49-53|77-93|143-146|157-171|179-184
train-s1786,de,"Der Haushaltskommissar Erkki Liikanen räumte ein, es habe ``zu viele'' Unregelmäßigkeiten gegeben.",Haushaltskommissar|Unregelmäßigkeiten,H|N,1|13,4-22|71-89
train-s8961,de,In der Schweiz besteht Meldepflicht bei Verdacht und / oder Infektionsnachweis durch den behandelnden Arzt und das untersuchende Labor.,Meldepflicht|Verdacht|Infektionsnachweis|Arzt|Labor,N|N|N|H|N,4|6|10|14|18,23-35|40-48|60-78|102-106|129-134
train-s12158,de,Seine Frau Sichelgaita schwor derweil die normannischen Barone auf ihren Sohn Roger Borsa (ca. 13 - jährig) ein.,Frau|Barone|Sohn|jährig,H|H|H|N,1|7|10|17,6-10|56-62|73-77|100-106
train-s12084,de,Er spielt als Abwehr für den Premier - League - Klub FC Liverpool.,Abwehr|Klub,H|N,3|10,14-20|48-52
train-s13598,de,"Dies und das reichliche Nahrungsangebot im Vorgebirge führen dazu, dass es im Zittauer Gebirge seit vielen Jahren eine kleine aber stabile Uhupopulation gibt.",Nahrungsangebot|Vorgebirge|Jahren|Uhupopulation,N|N|N|A,4|8|21|26,24-39|43-53|107-113|139-152
train-s6699,de,"Er verdankt den Namen ""Präriehund"" seinem Lebensraum, der Prärie, und seinen Warnrufen, die die frühen Siedler an das Bellen von Haushunden erinnerte.",Namen|Präriehund|Lebensraum|Prärie|Warnrufen|Siedler|Bellen|Haushunden,N|A|N|N|N|H|N|A,3|5|8|11|15|20|23|25,16-21|23-33|42-52|58-64|77-86|103-110|118-124|129-139
train-s8009,de,"Der Nagetierspezialist Guy Musser beschrieb dieses Tier erstmals 1982 und benannte es nach Richard Archbold, einem 1976 verstorbenen Förderer zoologischer Expeditionen, dessen Stiftung auch Mussers Philippinen - Reise organisiert hatte.",Nagetierspezialist|Tier|Förderer|Expeditionen|Stiftung|Reise,H|A|H|N|N|N,1|6|19|21|24|29,4-22|51-55|133-141|155-167|176-184|212-217
train-s12183,de,"Er gründete die Arbeitsgemein - schaft Bildungsurlaub der Berliner Jugendbildungstätten, ist bis heute Mitglied des Beirats der Kurt - Löwenstein - Jugendbildungsstätte und vertrat die Interessen der Jugend im SFB - Rundfunkrat.",Arbeitsgemein|schaft|Mitglied|Beirats|Interessen|Jugend|Rundfunkrat,N|N|H|N|N|H|N,3|5|14|16|26|28|34,16-29|32-38|103-111|116-123|185-195|200-206|216-227
train-s12997,de,"Die Tetrabrachiidae (Gr.: tetra = vier, brachion = Arm) sind eine mit den Anglerfischen verwandte Familie kleiner, wenig erforschter Meeresfische.",Tetrabrachiidae|brachion|Arm|Familie|Meeresfische,A|A|N|A|A,1|9|11|19|24,4-19|40-48|51-54|98-105|133-145
train-s1797,de,"Aleksander Kwasniewskis Anhänger wünschen sich einen jungen, modernen Präsidenten, der Distanz zur katholischen Kirche hält und für soziale Probleme sensibel ist.",Kwasniewskis|Anhänger|Präsidenten|Distanz|Kirche|Probleme,H|H|H|N|N|N,1|2|9|12|17|22,11-23|24-32|70-81|87-94|112-118|140-148
train-s6440,de,"Die animierte Fassung dieser Grafik stellt die wiederholte Ausführung dieses Algorithmus dar, wobei fünfmal ein augmentierender Pfad und dann ein ungarischer Wald ermittelt wird.",Fassung|Grafik|Ausführung|Algorithmus|Pfad|Wald,N|N|N|N|N|A,2|4|8|10|17|22,14-21|29-35|59-69|77-88|128-132|158-162
train-s6567,de,Die Bevölkerungsdichte betrug 545 Einwohner pro Quadratkilometer.,Bevölkerungsdichte|Einwohner|Quadratkilometer,N|H|N,1|4|6,4-22|34-43|48-64
train-s1788,de,Die Verlierer eines nach hinten verschobenen Ladenschlusses stünden eindeutig fest.,Verlierer|Ladenschlusses,H|N,1|6,4-13|45-59
train-s13417,de,Dies ermöglichte ihm sein militärischer Dienstgrad als Major der Reserve und seine persönliche Nähe zum Gauleiter Hessen - Nassau Jakob Sprenger.,Dienstgrad|Major|Reserve|Nähe|Gauleiter,N|H|N|N|H,5|7|9|13|17,40-50|55-60|65-72|95-99|104-113
train-s13281,de,"Napoleon, der über zu wenig Kavallerie für die Aufklärung verfügte, vermutete die Hauptkräfte der Verbündeten bei Leipzig und rückte am 2.",Kavallerie|Aufklärung|Hauptkräfte|Verbündeten,A|N|N|H,6|9|14|16,28-38|47-57|82-93|98-109
train-s3915,de,"Als die Römer nach Pannonien vordrangen, waren die Jazygen Verbündete des Kaisers Augustus.",Römer|Jazygen|Verbündete|Kaisers,H|H|H|H,2|9|10|12,8-13|51-58|59-69|74-81
train-s2817,de,"Der Politologe Anton Pelinka hält diese Einschätzung jedoch für ""eine böse Verharmlosung"" und bezeichnet Strache als Rechtsextremisten.",Politologe|Einschätzung|Verharmlosung|Rechtsextremisten,H|N|N|H,1|6|12|18,4-14|40-52|75-88|117-134
train-s5838,de,"Wenn Hebbel in seinem oben genannten Gedicht über zwei Schwäne schreibt, so sei Schwan eine der ""Chiffren, mit denen Gott unaussprechliche Dinge in die Welt geschrieben hat.""",Gedicht|Schwäne|Chiffren|Gott|Dinge|Welt,N|A|N|A|N|N,6|9|18|22|24|27,37-44|55-62|97-105|117-121|139-144|152-156
train-s8575,de,"Die Mandorla, das Zeichen der Würde, wird von vier Engeln getragen: Zwei von ihnen stehen, die beiden anderen fliegen, mit dem Kopf nach unten.",Zeichen|Würde|Engeln|Kopf,N|N|A|N,4|6|11|26,18-25|30-35|51-57|127-131
train-s13561,de,"Dieser Überschlag entsteht nicht primär darum, weil ein Hebel auf das Handgelenk wirkt, sondern er stellt einen Reflex des Angreifers dar, der damit eine Schädigung seines Handgelenks verhindern will.",Überschlag|Hebel|Handgelenk|Reflex|Angreifers|Schädigung|Handgelenks,N|N|N|N|H|N|N,1|9|12|19|21|27|29,7-17|56-61|70-80|112-118|123-133|154-164|172-183
train-s3661,de,"Allerdings ist auch ""Ferntransport"" von Flussmützenschnecken bekannt geworden, speziell durch das zufällige Festheften an Füßen von Wasservögeln oder auch am Körper größerer flugfähiger Wasserkäfer.",Ferntransport|Flussmützenschnecken|Festheften|Füßen|Wasservögeln|Körper|Wasserkäfer,N|A|N|N|A|N|A,4|7|15|17|19|25|28,21-34|40-60|108-118|122-127|132-144|158-164|186-197
train-s11806,de,"Die Falter sind überwiegend tagaktiv, wurden aber auch schon nachts an künstlichen Lichtquellen beobachtet.",Falter|Lichtquellen,A|N,1|13,4-10|83-95
train-s10978,de,1939 absolvierte Rudolf Weber die Meisterprüfung im Gebäudereiniger - Handwerk in Halle / Saale.,Meisterprüfung|Gebäudereiniger|Handwerk,N|H|N,5|9|11,34-48|52-67|70-78
train-s6307,de,Exemplare von Iochroma lehmannii wurden vor allem im Süden Ecuadors und im angrenzenden Peru gesammelt.,Exemplare|Süden,A|N,0|10,0-9|53-58
train-s5264,de,Ausserdem ist Jaggi freier wissenschaftlicher Mitarbeiter am Ägyptologischen Seminar der Universität Basel.,Mitarbeiter|Universität,H|N,5|12,46-57|89-100
train-s12061,de,"Das Gebiet bietet zahlreichen Tier - und Pflanzenarten -- darunter viele seltene und gefährdete Arten, z.B. Bekassine, Krickente und Knäkente sowie Moorfrosch -- einen Brut -, Nahrungs -, Durchzugs - und Siedlungsraum ersten Ranges.",Gebiet|Tier|Pflanzenarten|Arten|Bekassine|Krickente|Knäkente|Moorfrosch|Brut|Nahrungs|Durchzugs|Siedlungsraum|Ranges,N|A|A|A|A|A|A|A|A|N|N|N|N,1|4|7|14|17|19|21|23|26|29|32|35|37,4-10|30-34|41-54|96-101|108-117|119-128|133-141|148-158|168-172|176-184|188-197|204-217|225-231
train-s109,de,"Wir Augenärzte können nicht immer umsonst beraten!""",Augenärzte,H,1,4-14
train-s7113,de,"Dabei handelt es sich vor allem um Knochen und Haare, gelegentlich finden sich jedoch auch erstaunlich gut erhaltene Mammuts im Eis.",Knochen|Haare|Mammuts|Eis,N|N|A|N,7|9|19|23,35-42|47-52|117-124|128-131
train-s5120,de,1798 an drei Kuenheimer verliehenen Grafentitel erloschen schon bald im Mannesstamm.,Grafentitel|Mannesstamm,N|H,5|12,36-47|72-83
train-s4214,de,"Als sich dessen jüngerer Bruder Toxeus ihm anschließt und behauptet, zudem habe Iphikles als erster das Tier mit seinem Pfeil zumindest gestreift, tötet Meleagros nach Robert von Ranke - Graves ""im Zorne der Verliebtheit"" seine beiden Onkel.",Bruder|Tier|Pfeil|Meleagros|Zorne|Verliebtheit|Onkel,H|A|N|A|N|N|H,4|17|20|25|36|38|42,25-31|104-108|120-125|153-162|198-203|208-220|235-240
train-s7281,de,"Männchen reagieren mit einem Abschnüren des verletzten Teiles des Hinterleibs auf den Biss, überleben dadurch und steigern ihre Ausdauer und Kopulationserfolg bei der zweiten Kopulation.",Männchen|Abschnüren|Teiles|Hinterleibs|Biss|Ausdauer|Kopulation,A|N|N|N|N|N|N,0|4|7|9|12|19|25,0-8|29-39|55-61|66-77|86-90|128-136|141-151
train-s4237,de,In der Fruchtfliege Drosophila melanogaster kommt es nicht zu einer X - Inaktivierung.,Fruchtfliege|X|Inaktivierung,A|N|N,2|10|12,7-19|68-69|72-85
train-s10880,de,"Lamarck bestritt weitestgehend, dass Arten aussterben können.",Arten,A,5,37-42
train-s10399,de,Die ursprüngliche Bauform ist auch heute noch durch den Baumbewuchs gut zu erkennen.,Bauform|Baumbewuchs,N|A,2|9,18-25|56-67
train-s9413,de,"Er trat als unabhängiger Kandidat an, da er von der Liberal Party nicht nominiert worden war.",Kandidat,H,4,25-33
train-s5014,de,"Die Aemilii Mamerci (und Aemilii Mamercini) waren ein Zweig (stirps) der Gens Aemilia, einer patrizischen römischen Familie.",Zweig|Familie,A|H,10|21,54-59|116-123
train-s11663,de,Eine üppigere Vegetation ist nur um die Flussoasen und einige Gueltas zu finden.,Vegetation|Flussoasen|Gueltas,A|N|N,2|7|10,14-24|40-50|62-69
train-s13635,de,Sterngucker ab vier Jahre können im Sternenmärchen Peterchens Mondfahrt zum Mond reisen.,Sterngucker|Jahre|Sternenmärchen|Mond,H|N|N|N,0|3|8|14,0-11|20-25|36-50|62-66
train-s4041,de,Im Jahr 1675 verkaufte er Burg und Amt Wiesenburg an seinen ältesten Sohn.,Jahr|Burg|Amt|Sohn,N|N|N|H,3|7|9|14,3-7|26-30|35-38|69-73
train-s182,de,"Die Musik war ok, das Publikum jung.",Musik|Publikum,N|H,1|6,4-9|22-30
train-s9189,de,Nach jüngeren Untersuchungen findet sich monogames Verhalten bei sieben Primatenarten und ist daher mit 3 % ebenso wenig verbreitet wie unter anderen Säugerarten.,Untersuchungen|Verhalten|Primatenarten|%|Säugerarten,N|N|A|N|A,2|6|9|15|22,14-28|51-60|72-85|106-107|150-161
train-s3369,de,"Dominik Soundso, der 2008 die Nachfolge des früheren Bassisten Gab antrat, spielte zuvor u.a. in der Freiburger Punkcombo Virage Dangereux und betreibt aktuell ein Bandprojekt namens Prisoners of Freedom.",Nachfolge|Bassisten|Punkcombo|Bandprojekt,N|H|N|N,6|9|19|26,30-39|53-62|112-121|164-175
train-s5359,de,"Die Burg war dann lange Sitz eines Zweiges der Herren von Dalwigk, Lehnsmannen der Waldecker Grafen.",Burg|Sitz|Zweiges|Lehnsmannen|Grafen,N|N|H|H|H,1|5|7|13|16,4-8|24-28|35-42|67-78|93-99
train-s7289,de,In den USA ist der Täubling im Nordosten weit verbreitet.,Täubling|Nordosten,A|N,5|9,19-27|31-40
train-s8455,de,"Bergmann bezeichnet sie als ""Leitart von Erlensumpfgehölzen in moorig - sumpfigen Tälern und an deren Lehnen in Sandgebieten des Hügel - und Flachlandes.""",Leitart|Erlensumpfgehölzen|Tälern|Lehnen|Sandgebieten|Hügel|Flachlandes,A|A|N|N|N|N|N,5|7|12|16|18|20|23,29-36|41-59|82-88|102-108|112-124|129-134|141-152
train-s14107,de,"Vielleicht besteht eine Verbindung zwischen Suanlogha und Ragnars Frau Aslaug, die bei Saxo nicht vorkommt.",Verbindung|Frau,N|H,3|8,24-34|66-70
train-s10543,de,Die Gründung einer veterinärwissenschaftlichen Einrichtung in der Hauptstadt selbst scheiterte aber an dem Widerstand der Zunft der Pariser Hufschmiede.,Gründung|Einrichtung|Hauptstadt|Widerstand|Zunft|Hufschmiede,N|N|N|N|H|H,1|4|7|13|15|18,4-12|47-58|66-76|107-117|122-127|140-151
train-s12274,de,"Sie gehört zu den Arten, die von dem Holzeinschlag in den nordischen Wäldern profitieren.",Arten|Holzeinschlag|Wäldern,A|N|N,4|9|13,18-23|37-50|69-76
train-s9992,de,Die etwa 20 Randdornen sind 9 bis 11 Millimeter lang.,Randdornen|Millimeter,A|N,3|8,12-22|37-47
train-s3236,de,"Seit 1562 hatte er verschiedene Ämter innerhalb der Mainzer Domkapitels, so als Domizellar, seit 1572 als Domkapitular und ab 1585 als Domdekan von Mainz.",Ämter|Domkapitels|Domizellar|Domkapitular|Domdekan,N|H|H|H|H,5|9|13|18|23,32-37|60-71|80-90|106-118|135-143
train-s11672,de,Schmeling hatte in Bad Saarow 1933 das Sommerhaus des vor den Nazis ins Exil geflohenen expressionistischen Malers Bruno Krauskopf erworben.,Sommerhaus|Nazis|Exil|Malers,N|H|N|H,7|11|15|18,39-49|62-67|72-76|108-114
train-s12329,de,"Die Sage, deren historischer Gehalt nicht zu sichern ist, hat insofern ätiologische Funktion.",Sage|Gehalt|Funktion,A|N|N,1|5|14,4-8|29-35|84-92
train-s7902,de,"Mit seiner breiten zeitgenössischen Darstellung spiegelt das Buch die kollektive Euphorie und Überzeugung einer möglichen Befreiung aus den unterschiedlichsten Zwängen und zur Verbesserung der Welt wider: Marias Mutter verlässt nach vielen Jahren der Unterdrückung Marias Vater, während sie die lebensfeindliche Frau Andersen verliebt und sozial engagiert.",Darstellung|Buch|Euphorie|Überzeugung|Befreiung|Zwängen|Verbesserung|Welt|Mutter|Jahren|Unterdrückung|Vater|Frau,N|N|N|N|N|N|N|N|H|N|N|H|H,4|7|10|12|15|19|24|26|30|34|36|38|44,36-47|61-65|81-89|94-105|122-131|160-167|176-188|193-197|212-218|240-246|251-264|272-277|312-316
train-s3767,de,Dort mussten während des Zweiten Weltkriegs über 15.000 Zwangsarbeiter und KZ - Häftlinge arbeiten.,Zwangsarbeiter|Häftlinge,H|H,8|12,56-70|80-89
train-s13910,de,Aecien oder Spermogonien der Art sind nicht bekannt.,Aecien|Spermogonien|Art,A|A|N,0|2|4,0-6|12-24|29-32
train-s8306,de,"Person Singular maskulin - h unterscheiden das ammonitische nicht von den übrigen kanaanäischen Sprachen, ebenso wenig das Interrogativpronomen m und der Artikel h -.",Person|Singular|h|ammonitische|Sprachen|Interrogativpronomen|m|Artikel|h,H|N|N|A|N|N|N|N|N,0|1|4|7|13|18|19|22|23,0-6|7-15|27-28|47-59|96-104|123-143|144-145|154-161|162-163
train-s7795,de,"Bergsteiger werden besonders von seinen Granit - und Sandsteinformationen angezogen, Wanderer hingegen genießen die Stille.",Bergsteiger|Granit|Sandsteinformationen|Wanderer|Stille,H|N|N|H|N,0|5|8|11|15,0-11|40-46|53-73|85-93|116-122
train-s12758,de,"Bei der schweren Konkurrenz mit Mannschaften wie den Ex - Oberligisten Wismut Gera, Turbine Weimar, Motor Oberschöneweide und Motor Altenburg war der 12.",Konkurrenz|Mannschaften|Ex|Oberligisten,N|H|N|N,3|5|8|10,17-27|32-44|53-55|58-70
train-s2356,de,"Die Benutzer des Kanals waren gegen die Verstaatlichung, worauf hin das Kauf - ""Angebot"" zurück genommen wurde.",Benutzer|Kanals|Verstaatlichung|Kauf|Angebot,H|N|N|N|N,1|3|7|12|15,4-12|17-23|40-55|72-76|80-87
train-s7176,de,"Die Eiablage beginnt Anfang Juni, wobei sich die Weibchen nach der Paarung zu tausenden unter Bäumen und Bauwerken über fließenden Gewässern ansammeln.",Eiablage|Anfang|Weibchen|Paarung|tausenden|Bäumen|Bauwerken|Gewässern,A|N|A|N|N|A|N|N,1|3|9|12|14|16|18|21,4-12|21-27|49-57|67-74|78-87|94-100|105-114|131-140
train-s9100,de,"Auch stellte der EGMR fest, dass Caroline und Ernst August von Hannover Personen des öffentlichen Lebens sind.",Personen|Lebens,H|N,13|16,72-80|98-104
train-s5376,de,"Der wieder zunehmende Handel führte zu einem wahren Boom, es wurde unter anderem Eisen, Holz, Weizen, Hanf und Flachs importiert.",Handel|Boom|Eisen|Holz|Weizen|Hanf|Flachs,N|N|N|N|A|A|A,3|8|14|16|18|20|22,22-28|52-56|81-86|88-92|94-100|102-106|111-117
train-s13591,de,"Im konstituierenden Reichstag tat sich Waldeck, wie schon 1848, als Verfassungspolitiker hervor.",Verfassungspolitiker,H,14,68-88
train-s6957,de,Schließlich werden sie zusammen mit einem anderen Droiden an die Kreatur Yorbo verkauft.,Droiden|Kreatur,A|A,7|10,50-57|65-72
train-s2170,de,"``Diese Mädchen brauchen dringend psychologische und medizinische Betreuung'', sagt die Psychologin Dilma Felizardo.",Mädchen|Betreuung|Psychologin,H|N|H,2|8|13,8-15|66-75|88-99
train-s3976,de,"Die Kriterien zur Entscheidung, ob einem Gefangenen die Fähigkeit zur Einhaltung der Regeln zugetraut wird, sind je nach Bundesland unterschiedlich festgelegt.",Kriterien|Entscheidung|Gefangenen|Fähigkeit|Einhaltung|Regeln|Bundesland,N|N|H|N|N|N|N,1|5|9|11|15|17|24,4-13|18-30|41-51|56-65|70-80|85-91|121-131
train-s12847,de,"Er verbesserte damit die vier Jahre alte Bestmarke seines Landsmanns Emerson Spencer um 0,6 Sekunden.",Jahre|Bestmarke|Landsmanns|Sekunden,N|N|H|N,5|7|9|14,30-35|41-50|58-68|92-100
train-s5507,de,"Auf der einen Seite der Erzengel Michael, auf der anderen ein Dämon mit verschmitztem Gesicht, der mit dem Finger auf eine der Schalen drückt, damit sie sich zu seinen Gunsten neige.",Seite|Dämon|Gesicht|Finger|Schalen|Gunsten,N|A|N|N|N|N,3|12|15|20|24|32,14-19|62-67|86-93|107-113|127-134|168-175
train-s206,de,Auch in dem kleinen Gärtchen hinter dem Haus lagen dicke Äste von den Nachbarbäumen.,Gärtchen|Haus|Äste|Nachbarbäumen,N|N|N|A,4|7|10|13,20-28|40-44|57-61|70-83
