sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
train-s1610,ja,また2009年にはスペインのレーベル、エレファントレコードと契約し、イギリスでのフェスでオープニングアクトをかざっている。,年|レーベル|エレファント|レコード|フェス|オープニング|アクト,N|N|A|N|N|N|N,2|7|9|10|18|20|21,6-7|14-18|19-25|25-29|40-43|44-50|50-53
train-s3875,ja,"存命中の人物についてはその人物の守護霊の一人が話しているものであるというのが,幸福の科学の説明です。",存命|中|人物|人物|守護|霊|一人|もの|幸福|科学|説明,N|N|H|H|N|A|H|N|N|N|N,0|1|3|9|11|12|14|19|27|29|31,0-2|2-3|4-6|13-15|16-18|18-19|20-22|28-30|39-41|42-44|45-47
train-s2592,ja,サイト内の記述によるとこのスーパー浄霊というのは数万体の霊を一挙に供養するモノなのだそうです。,サイト|内|記述|スーパー|浄霊|体|霊|一挙|モノ,N|N|N|N|N|A|A|N|N,0|1|3|8|9|16|18|20|24,0-3|3-4|5-7|13-17|17-19|26-27|28-29|30-32|37-39
train-s3540,ja,木に登った1頭はやや小型であることからメス、やや大きな根元の1頭はオスと判断できた。,木|頭|こと|メス|根元|頭|オス,A|A|N|A|N|A|A,0|5|11|13|17|20|22,0-1|6-7|15-17|19-21|27-29|31-32|33-35
train-s1593,ja,ただし、赤い竜とはエデンの園で禁断の果実を食べさせるようにそそのかしたサタンであるとして、邪悪そのものといった方が正しいと考えられる。,竜|エデン|園|禁断|果実|サタン|邪悪|もの|方,A|N|N|N|N|A|N|N|N,3|6|8|10|12|20|27|29|33,6-7|9-12|13-14|15-17|18-20|35-38|45-47|49-51|55-56
train-s28,ja,犯人は検挙されておらず、2012年8月現在未解決。,犯人|年|月|現在|未|解決,H|N|N|N|N|N,0|10|12|13|14|15,0-2|16-17|18-19|19-21|21-22|22-24
train-s3019,ja,かつてイベリア半島から侵入してきたイスラム勢力をトゥール・ポワティエ間の戦いで破ったフランスの子孫であることを誇っている。,半島|イスラム|勢力|間|戦い|子孫|こと,N|H|N|N|N|A|N,2|9|10|15|17|23|26,7-9|17-21|21-23|34-35|36-38|47-49|52-54
train-s741,ja,上にあるようにカープファンには特にオススメですが、ファンじゃなくても十分満足できます。,上|カープ|ファン|オ|ススメ|ファン,N|A|H|N|N|H,0|5|6|10|11|15,0-1|7-10|10-13|17-18|18-21|25-28
train-s1376,ja,また、ある化石では、同種の吻の痕跡がその体内から発見されていることから、共食いもしたらしい。,化石|同種|吻|痕跡|体内|こと|共食い,N|A|N|N|N|N|N,3|7|9|11|14|21|24,5-7|10-12|13-14|15-17|20-22|31-33|36-39
train-s4144,ja,北朝鮮の金正日総書記の死去で大きく揺れた韓国の株式市場の今後のポイントを探ります。,総|書記|死去|株式|市場|今後|ポイント,H|H|N|N|N|N|N,4|5|7|14|15|17|19,7-8|8-10|11-13|23-25|25-27|28-30|31-35
train-s6932,ja,18日、第38師団による夜襲が行われたが失敗し、その後アウステン山の西稜線守備隊として転用され、翌年1月のアメリカ軍の反転攻勢を受けることになる。,日|第|師団|夜襲|後|山|西|稜線|守備|隊|翌年|月|軍|反転|攻勢|こと,N|N|H|N|N|N|N|N|N|H|N|N|H|N|N|N,1|3|5|8|18|20|22|23|24|25|33|35|38|40|41|44,2-3|4-5|7-9|12-14|26-27|32-33|34-35|35-37|37-39|39-40|48-50|51-52|57-58|59-61|61-63|67-69
train-s3932,ja,今春公開の新作映画に合わせた企画で、海外でも高い人気を誇る先輩格のドラえもんが、動物駅長として活躍する三毛猫たまを応援しようと駆けつけた。,今春|公開|新作|映画|企画|海外|人気|先輩|格|動物|駅長|三毛|猫,N|N|N|N|N|N|N|H|N|A|H|A|A,0|1|3|4|8|11|15|18|19|24|25|31|32,0-2|2-4|5-7|7-9|14-16|18-20|24-26|29-31|31-32|40-42|42-44|51-53|53-54
train-s3155,ja,まゆたちの担任を務める体育教師。,たち|担任|体育|教師,H|H|N|H,1|3|6|7,2-4|5-7|11-13|13-15
train-s2182,ja,タツノコプロ作品『昆虫物語みなしごハッチ』のリメイク版にあたるシリーズ初の劇場作品。,プロ|作品|昆虫|物語|みなしご|リメイク|版|シリーズ|初|劇場|作品,N|N|A|N|H|N|N|N|N|N|N,1|2|4|5|6|10|11|14|15|17|18,4-6|6-8|9-11|11-13|13-17|22-26|26-27|31-35|35-36|37-39|39-41
train-s3795,ja,周囲は針葉樹林が多く、アムールスクとその周辺ではセルロース製造および製紙の化学工場や製材工場などが主な企業となっている。,周囲|針葉|樹|林|周辺|セルロース|製造|製紙|化学|工場|製材|工場|企業,N|A|A|A|N|N|N|N|N|N|N|N|N,0|2|3|4|11|14|15|17|19|20|22|23|27,0-2|3-5|5-6|6-7|20-22|24-29|29-31|34-36|37-39|39-41|42-44|44-46|51-53
train-s5193,ja,21日7時、ソ連軍司令官グネチコ少将は代理を通じて、堤師団長に対して、日本軍の降伏・武装解除の最後通牒を渡した。,日|時|軍|司令|官|少将|代理|師団|長|軍|降伏|武装|解除|最後|通牒,N|N|H|H|H|H|N|H|H|H|N|N|N|N|N,1|3|6|7|8|10|12|18|19|25|27|29|30|32|33,2-3|4-5|8-9|9-11|11-12|16-18|19-21|27-29|29-30|37-38|39-41|42-44|44-46|47-49|49-51
train-s3645,ja,各校から2人が参加し、その合計点を争う団体と、個人の2部門があり、団体では、県立半田工業高校の3年亀川貴大さん、有馬渚さんが2年連続で優勝。,各校|2人|合計|点|団体|個人|部門|団体|県立|工業|高校|年|さん|さん|年|連続|優勝,N|H|N|N|N|H|N|N|N|N|N|N|H|H|N|N|N,0|2|8|9|12|15|18|22|26|28|29|32|35|39|42|43|45,0-2|4-6|13-15|15-16|19-21|23-25|27-29|33-35|38-40|42-44|44-46|48-49|53-55|59-61|63-64|64-66|67-69
train-s3091,ja,芽留と関わっていることでイジメにあっているが、それにも負けず生徒会書記に立候補した。,こと|イジメ|生徒|会|書記|立|候補,N|N|H|N|H|N|N,5|7|19|20|21|23|24,9-11|12-15|30-32|32-33|33-35|36-37|37-39
train-s2616,ja,区内の農作地の大部分が水田であり、農業は稲作が中心となっている。,区内|農作|地|大|部分|水田|農業|稲作|中心,N|A|N|N|N|N|N|N|N,0|2|3|5|6|8|12|14|16,0-2|3-5|5-6|7-8|8-10|11-13|17-19|20-22|23-25
train-s5183,ja,様々な議論が行われたが、現在のところこの鎖状の構造が生物の痕跡であるかどうかの結論は出ていない。,議論|現在|ところ|鎖状|構造|生物|痕跡|結論,N|N|N|N|N|A|N|N,2|9|11|13|15|17|19|26,3-5|12-14|15-18|20-22|23-25|26-28|29-31|39-41
train-s7059,ja,破壊と戦いの神は憤怒の表情で剣を持ち、首飾りはどくろ。,破壊|戦い|神|憤怒|表情|剣|首飾り|どくろ,N|N|A|N|N|N|N|N,0|2|4|6|8|10|14|16,0-2|3-5|6-7|8-10|11-13|14-15|19-22|23-26
train-s2295,ja,路線を芝路線へと転換するのは、3歳の2月頃からであった。,路線|芝|路線|歳|月|頃,N|A|N|N|N|N,0|2|3|12|15|16,0-2|3-4|4-6|16-17|19-20|20-21
train-s3275,ja,優柔不断な青年の役、コミカルな役、ひねくれ者の役などくせのある役柄を演じることが多く、「キリン生烏龍」などのインパクトのあるCM出演がある。,不断|青年|役|役|ひねくれ者|役|くせ|役柄|こと|キリン|生|烏龍|インパクト|CM|出演,N|H|N|N|H|N|N|N|N|A|N|N|N|N|N,1|3|5|9|11|13|15|18|21|26|27|28|32|35|36,2-4|5-7|8-9|15-16|17-22|23-24|26-28|31-33|37-39|44-47|47-48|48-50|54-59|62-64|64-66
train-s5645,ja,米が赤くなるのは籾が成熟し収穫できる直前になった時点である。,米|籾|直前|時点,A|N|N|N,0|6|12|16,0-1|8-9|18-20|24-26
train-s2342,ja,犬をみてもらいました。,犬,A,0,0-1
train-s516,ja,今年5月にレース車両「ザウルスジュニア」に乗る機会があり「コーナーが面白い」と運転の魅力に取り付かれ、自分のマシンを製作することになった。,今年|月|レース|車両|ザウルス|ジュニア|機会|コーナー|運転|魅力|自分|マシン|こと,N|N|N|N|A|N|N|N|N|N|H|N|N,0|2|4|5|7|8|12|16|21|23|28|30|34,0-2|3-4|5-8|8-10|11-15|15-19|23-25|29-33|39-41|42-44|51-53|54-57|62-64
train-s453,ja,体力や装備、天気図に関する技能・知識や、高山植物、応急処置の方法、テントの設営技術等を点数として、審査員がそれらの達成度を計数し、高校ごとに順位を決定する。,体力|装備|天気|図|技能|知識|高山|植物|応急|処置|方法|テント|設営|技術|等|点数|審査|員|ら|達成|度|計数|高校|ごと|順位,N|N|N|N|N|N|N|A|N|N|N|N|N|N|N|N|N|H|H|N|N|N|N|N|N,0|2|4|5|8|10|13|14|16|17|19|21|23|24|25|27|32|33|36|38|39|41|44|45|47,0-2|3-5|6-8|8-9|13-15|16-18|20-22|22-24|25-27|27-29|30-32|33-36|37-39|39-41|41-42|43-45|49-51|51-52|55-56|57-59|59-60|61-63|65-67|67-69|70-72
train-s6035,ja,"霊芝は,大人のアレルギーはもとより,子供のアレルギー性気管支炎や喘息にも有効であることがわかっています。",霊芝|大人|アレルギー|子供|アレルギー|性|気管|支|炎|喘息|こと,A|H|N|H|N|N|N|N|N|N|N,0|3|5|9|11|12|13|14|15|17|23,0-2|4-6|7-12|18-20|21-26|26-27|27-29|29-30|30-31|32-34|41-43
train-s5999,ja,"主筆藤倉善郎以下,やや日刊カルト新聞の記者一同は,2012年内に人類が滅亡した場合,自らの死をもって責任を取り,謝罪します!",主筆|以下|日刊|カルト|新聞|記者|一同|年|内|人類|場合|自ら|死|責任,H|N|N|N|N|H|H|N|N|A|N|N|N|N,0|3|6|7|8|10|11|15|16|18|23|25|27|31,0-2|6-8|11-13|13-16|16-18|19-21|21-23|29-30|30-31|32-34|39-41|42-44|45-46|50-52
train-s6360,ja,1866年春、弟ニコライとともに、夏宮殿の庭園を散策する皇帝アレクサンドル2世に同行していたところ、革命家ドミトリー・カラコーゾフによる皇帝暗殺未遂事件に遭遇している。,年|弟|とも|夏|宮殿|庭園|皇帝|世|革命|家|皇帝|暗殺|未遂|事件,N|H|H|N|N|N|H|H|N|N|H|N|N|N,1|4|7|10|11|13|17|20|29|30|36|37|38|39,4-5|7-8|13-15|17-18|18-20|21-23|28-30|38-39|50-52|52-53|68-70|70-72|72-74|74-76
train-s160,ja,近くにある鳥九は地元の人との交流を深めるのに最高。,近く|鳥|地元|人|交流|最高,N|A|N|H|N|N,0|3|6|8|11|16,0-2|5-6|8-10|11-12|14-16|22-24
train-s324,ja,"西アフリカ地域では、西アフリカ諸国経済共同体Economic Communitiy of West African States,略称:ECOWAS)を結成し、西アフリカ諸国が密接して経済発展に寄与する機関を設置している。",西|地域|西|諸国|経済|共同|体|Communitiy|of|West|African|States|略称|ECOWAS|西|諸国|経済|発展|機関,N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|H|N|N|N,0|2|6|8|9|10|11|13|14|15|16|17|19|21|27|29|34|35|39,0-1|5-7|10-11|15-17|17-19|19-21|21-22|31-41|42-44|45-49|50-57|58-64|65-67|68-74|80-81|85-87|92-94|94-96|101-103
train-s6306,ja,またヘッドラインの時は、タイトル左側の囲みにメインキャスターの顔がアップで映されている。,ヘッドライン|時|タイトル|左側|囲み|メイン|キャスター|顔|アップ,N|N|N|N|N|N|H|N|N,1|3|6|7|9|11|12|14|16,2-8|9-10|12-16|16-18|19-21|22-25|25-30|31-32|33-36
train-s4585,ja,11年度の学祭に向け、卒業や授業の実習開始などを理由に2~4年生の4人が引退し、岩井さんと1年生の2人だけになった上、岩井さんも就職活動で一時抜ける見込みで、学祭存続が危ぶまれる状況となった。,年度|学祭|卒業|授業|実習|開始|理由|年|生|人|さん|年|生|2人|上|さん|就職|活動|見込み|学祭|存続|状況,N|N|N|N|N|N|N|N|N|H|H|N|N|H|N|H|N|N|N|N|N|N,1|3|7|9|11|12|15|20|21|24|30|33|34|36|41|44|46|47|51|54|55|59,2-4|5-7|11-13|14-16|17-19|19-21|24-26|30-31|31-32|34-35|42-44|46-47|47-48|49-51|57-58|61-63|64-66|66-68|74-77|79-81|81-83|89-91
train-s3666,ja,"天使にしか見えない像や絵は,幼童神霊なんだそうです。",天使|像|絵|幼童|神霊,A|N|N|H|A,0|5|7|10|11,0-2|9-10|11-12|14-16|16-18
train-s1860,ja,カラス上科に含められることもあった。,カラス|上|科|こと,A|N|A|N,0|1|2|6,0-3|3-4|4-5|11-13
train-s5497,ja,近年、消費者ニーズの多様化を反映して、お客様の市場環境は大きくかつ急速に変化しています。,消費|者|ニーズ|化|お|客|様|市場|環境,N|H|N|N|N|H|N|N|N,2|3|4|7|13|14|15|17|18,3-5|5-6|6-9|12-13|19-20|20-21|21-22|23-25|25-27
train-s7,ja,そして、第40話でそのカオルと百子をも失い、完全に孤児になってゲンとともに美山家に身を寄せ、またゲンに連れ添って円盤生物を調査するパートナーとなる。,第|話|孤児|とも|家|身|円盤|生物|パートナー,N|N|H|H|N|N|N|A|H,2|4|16|22|25|27|36|37|41,4-5|7-8|25-27|34-36|39-40|41-42|56-58|58-60|65-70
train-s7153,ja,競り落とされた素牛は肥育農家まで運ばれるが、長距離になると輸送の疲れで10kg以上やせてしまうこともある。,素牛|肥育|農家|長|距離|輸送|疲れ|kg|以上|こと,A|N|H|N|N|N|N|N|N|N,3|5|6|12|13|17|19|22|23|27,7-9|10-12|12-14|22-23|23-25|29-31|32-34|37-39|39-41|47-49
train-s3764,ja,その人気ぶりから、「女の子のための『スター・ウォーズ』」と呼ばれるようにもなった。,人気|ぶり|女の子|ため|スター|ウォーズ,N|N|H|N|N|N,1|2|6|8|11|13,2-4|4-6|10-13|14-16|18-21|22-26
train-s4477,ja,"イムプフィンゲンは人口1,021人でタウバービショフスハイムの北に位置する。",人口|人|北,H|H|N,2|6|10,9-11|16-17|31-32
train-s5769,ja,仔猫の命を守る気など微塵も感じない。,仔猫|命|気|微塵,A|N|N|N,0|2|5|7,0-2|3-4|7-8|10-12
train-s3256,ja,2006年11月に出版したThe Emotion Machineは、人間の心の働きについての様々な理論を批判し、新たな理論を示唆し、しばしば単純なアイデアをより複雑なものに置換している。,年|月|The|Emotion|Machine|人間|心|働き|理論|理論|アイデア|もの,N|N|N|N|N|A|N|N|N|N|N|N,1|3|8|9|10|13|15|17|24|31|39|44,4-5|7-8|13-16|17-24|25-32|34-36|37-38|39-41|49-51|59-61|73-77|83-85
train-s6627,ja,ただライス米国連大使は会合後、「価値ある議論ができた」と記者団に語った。,米|大使|会合|後|価値|議論|記者|団,A|H|N|N|N|N|H|H,2|4|6|7|10|12|18|19,5-6|8-10|11-13|13-14|16-18|20-22|28-30|30-31
train-s3827,ja,マイン川沿いの攻撃に加わったフランス軍歩兵は、退却に際して連合軍騎兵に後ろを塞がれ、捕虜になりたくなければ武器を捨て制服も脱ぎ棄ててマイン川を泳ぐしかなかった。,川|沿い|攻撃|軍|歩兵|退却|連合|軍|騎兵|後ろ|捕虜|武器|制服|川,N|N|N|H|H|N|H|H|A|N|H|N|N|N,1|2|4|9|10|13|17|18|19|21|26|32|35|40,3-4|4-6|7-9|18-19|19-21|23-25|29-31|31-32|32-34|35-37|42-44|53-55|58-60|69-70
train-s1432,ja,文殊菩薩夫婦より優先するものはこの世にはありません!,菩薩|夫婦|もの|この世,A|H|N|N,1|2|6|8,2-4|4-6|12-14|15-18
train-s6675,ja,前は犬のために毎回、飛行機をチャーターしなきゃならなくて、ものすごく費用がかさんできた。,前|犬|ため|飛行|機|費用,N|A|N|N|N|N,0|2|4|8|9|19,0-1|2-3|4-6|10-12|12-13|34-36
train-s5926,ja,"足しげく神社に通って神様の庭をにぎわせて,神様の心を和ませなければ,私たちに幸せはない。",足|神社|神|様|庭|神|様|心|たち|幸せ,N|N|A|N|N|A|N|N|H|N,0|2|6|7|9|14|15|17|25|27,0-1|4-6|10-11|11-12|13-14|21-22|22-23|24-25|35-37|38-40
train-s2058,ja,"もし一対一で会ったら,確実に取り込まれてしまいそうな,とてつもないパワーを持った人だと思いました。",対|とてつ|パワー|人,N|N|N|H,2|17|20|24,3-4|27-30|33-36|40-41
train-s4009,ja,"しかし,それは“2012年内に人類が滅亡する”ことを意味しません。",年|内|人類|こと,N|N|A|N,6|7|9|14,12-13|13-14|15-17|23-25
train-s3182,ja,ついでネコに寄生する条虫を用いて、ネズミに肝臓肉腫を起こすことにも成功した。,ネコ|条虫|ネズミ|肝臓|肉腫|こと,A|A|A|N|N|N,1|5|10|12|13|16,3-5|10-12|17-20|21-23|23-25|29-31
train-s6828,ja,彼女こそ魔物達の守護者であり、町の者が自分の遺跡を荒らすのに業を煮やし、魔物を放った張本人であった。,魔物|達|守護|者|町|者|自分|遺跡|業|魔物|張本|人,A|A|N|H|N|H|H|N|N|A|H|H,2|3|5|6|10|12|14|16|21|25|29|30,4-6|6-7|8-10|10-11|15-16|17-18|19-21|22-24|30-31|36-38|42-44|44-45
train-s3427,ja,公になっている物では過去に関西で一回、関東で三回行われており第二回ユニビ関東オフ会では10代から40代まで20名ほどのコテハンが参加した。,公|物|過去|回|回|第|回|ユニビ|オフ|会|代|代|名|コテハン,H|N|N|N|N|N|N|N|N|N|N|N|N|H,0|5|8|13|18|23|25|26|28|29|33|36|39|42,0-1|7-8|10-12|17-18|23-24|30-31|32-33|33-36|38-40|40-41|45-46|50-51|55-56|59-63
train-s2811,ja,"もともと,候補として挙がっていた60個の言葉の中では震災に関連する言葉が多くなっていましたが,大賞としては女子W杯で優勝し日本に元気を与えた“なでしこジャパン”が選ばれる結果となりました。",候補|個|言葉|中|震災|言葉|大賞|女子|W|杯|元気|なでしこ|結果,N|N|N|N|N|N|N|H|N|N|N|A|N,2|11|13|15|18|22|32|37|38|39|45|50|56,5-7|18-19|20-22|23-24|26-28|33-35|47-49|53-55|55-56|56-57|64-66|71-75|85-87
train-s1019,ja,ライブでは振り付け先導で、曲によってコーラス、デスボイス、ラップを使い分ける。,ライブ|振り付け|先導|曲|コーラス|デス|ボイス|ラップ,N|N|N|N|H|N|N|N,0|3|4|7|11|13|14|16,0-3|5-9|9-11|13-14|18-22|23-25|25-28|29-32
train-s1000,ja,このレースには、中部地区のG1ブリーダーズフューチュリティステークスを制したスクウェアエディー、前走で敗れたストリートヒーロー、欧州からの遠征馬で、ミドルパークステークスを勝ったブッシュレンジャーなど豪華な顔触れとなった。,レース|地区|G|1|前走|ストリート|ヒーロー|遠征|馬|ミドル|パーク|ステークス|ブッシュ|レンジャー|顔触れ,N|N|A|A|N|N|A|N|A|N|N|N|A|H|N,1|6|8|9|16|20|21|26|27|30|31|32|36|37|41,2-5|10-12|13-14|14-15|48-50|54-59|59-63|69-71|71-72|74-77|77-80|80-85|89-93|93-98|103-106
train-s738,ja,ニンニクの粉を持ち歩き、目つぶしに使うのが得意技。,ニンニク|粉|目つぶし|得意|技,A|N|N|N|N,0|2|6|11|12,0-4|5-6|12-16|21-23|23-24
train-s5147,ja,大陸の野生種はシベリアと中国南部間などで渡りをするが、日本に飛来した個体は、渡りをしない留鳥となる可能性もある。,大陸|野生|種|南部|間|渡り|個体|渡り|留鳥|性,N|A|A|N|N|N|A|N|A|N,0|2|3|8|9|12|22|25|29|33,0-2|3-5|5-6|14-16|16-17|20-22|34-36|38-40|44-46|51-52
train-s3596,ja,堆積物が多い水中で産卵する。,堆積|物|水中,A|A|N,0|1|4,0-2|2-3|6-8
train-s4475,ja,永続性の例としては、Javaのオブジェクトをディスクに格納するためのシリアライズ、JavaEEによる関係データベースへのEnterprise Java Beansの格納がある。,永続|性|例|Java|オブジェクト|ディスク|ため|シリアライズ|Java|E|E|関係|データベース|Enterprise|Java|Beans|格納,N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|A|N,0|1|3|9|11|13|17|19|21|22|23|26|27|30|31|32|34,0-2|2-3|4-5|10-14|15-21|22-26|31-33|34-40|41-45|45-46|46-47|50-52|52-58|60-70|71-75|76-81|82-84
train-s5067,ja,また工場からは若干離れているが、往年の名車・スバル360を模った「てんとう虫サブレ」を発売している菓子店もある。,工場|往年|名車|スバル|てんとう|虫|サブレ|菓子|店,N|N|N|N|A|A|N|N|N,1|10|12|14|20|21|22|29|30,2-4|16-18|19-21|22-25|33-37|37-38|38-41|49-51|51-52
train-s4542,ja,屋台や足湯、地元野菜の販売もあり、ちょっとした温泉旅行が楽しめます。,屋台|足湯|地元|野菜|販売|温泉|旅行,N|N|N|A|N|N|N,0|2|4|5|7|14|15,0-2|3-5|6-8|8-10|11-13|23-25|25-27
train-s6954,ja,参加者は8月の党代表選で野田佳彦首相を支持した議員が中心。,参加|者|月|党|代表|選|首相|議員|中心,H|H|N|N|H|N|H|H|N,0|1|4|6|7|8|12|17|19,0-2|2-3|5-6|7-8|8-10|10-11|16-18|23-25|26-28
train-s6539,ja,今後グルメレポート対決や早口言葉対決、リスナーとの電話トークバトルなども予定されている。,グルメ|レポート|対決|早口|言葉|対決|リスナー|電話|トーク|バトル,H|N|N|N|N|N|H|N|N|N,1|2|3|5|6|7|9|12|13|14,2-5|5-9|9-11|12-14|14-16|16-18|19-23|25-27|27-30|30-33
train-s6694,ja,関門海峡を眼下に望める風光明媚な競輪場として知られ、シンボルマークはかもめがM字型に羽を広げたもの。,関門|海峡|眼下|風光|競輪|場|シンボル|マーク|かもめ|M|字|型|羽|もの,N|N|N|N|N|N|N|N|A|N|N|N|N|N,0|1|3|6|9|10|17|18|20|22|23|24|26|30,0-2|2-4|5-7|11-13|16-18|18-19|26-30|30-33|34-37|38-39|39-40|40-41|42-43|47-49
train-s2299,ja,2007年6月には「大分むぎ焼酎」も地域団体商標として登録されている。,年|月|むぎ|焼酎|地域|団体|商標,N|N|A|N|N|N|N,1|3|8|9|12|13|14,4-5|6-7|12-14|14-16|18-20|20-22|22-24
train-s4708,ja,"事実を伝えるのが仕事なら,地元に来るのが幸福の科学だということを伝えないのはおかしいですよね。",事実|仕事|地元|幸福|科学|こと,N|N|N|N|N|N,0|5|8|13|15|19,0-2|8-10|13-15|20-22|23-25|29-31
train-s1049,ja,だがワールドヒーローズの真の目的とは、世界征服を企む悪の組織ダムドが大会で好成績を残した武闘家を人間兵器としてスカウトするために主催されたものだった......。,ワールド|ヒーローズ|真|目的|世界|征服|悪|組織|ダムド|大会|好|成績|武闘|家|人間|兵器|もの,N|H|N|N|N|N|N|N|N|N|N|N|N|N|A|N|N,2|3|5|7|11|12|15|17|18|20|22|23|27|28|30|31|43,2-6|6-11|12-13|14-16|19-21|21-23|26-27|28-30|30-33|34-36|37-38|38-40|44-46|46-47|48-50|50-52|69-71
train-s3507,ja,もちろん、私はコケにされて以来、絶対に使いません。,コケ|絶対,A|N,4|11,7-9|16-18
