sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
fr-ud-dev_01028,fr,"Présenté par Dargaud comme de l'Antic-Fantasy, Myrkos revit, en parallèle et sans pointillés, l'opposition des cultes monothéistes et polythéistes, l'art sacré et le profane, ou l'absence de progrès chez les romains...",parallèle|pointillés|opposition|cultes|art|profane|absence|progrès|romains,N|N|N|N|N|H|N|N|H,12|15|18|22|28|32|36|38|41,64-73|82-92|96-106|111-117|150-153|166-173|180-187|191-198|208-215
fr-ud-dev_01382,fr,"L'ambiance est quelconque, et le serveur est une vrai porte de prison.",ambiance|serveur|porte|prison,N|H|N|N,1|7|11|13,2-10|33-40|54-59|63-69
fr-ud-dev_00186,fr,"Lucien Rivard (16 juin 1914--3 février 2002) est un criminel québécois ayant participé, dans les années 1950, au trafic de l'héroïne sur le sol cubain pour le marché nord-américain à l'aide de la French Connection.",juin|février|criminel|années|trafic|héroïne|sol|marché|aide,N|N|H|N|N|N|N|H|N,4|8|13|20|26|29|32|36|40,18-22|31-38|52-60|97-103|113-119|125-132|140-143|159-165|185-189
fr-ud-dev_01042,fr,"Charlie est un élève brillant, très doué mais prêt à tout pour être populaire.",élève,H,3,15-20
fr-ud-dev_01200,fr,"Le secrétaire général de l'ONU, qui se trouve dans la capitale Espagnole, Madrid, a également appelé les autorités libyennes à ""cesser immédiatement toutes les hostilités contre la population civile"".",secrétaire|capitale|autorités|hostilités|population,H|N|H|N|H,1|12|21|29|32,3-13|54-62|105-114|160-170|181-191
fr-ud-dev_00252,fr,"Le premier fragment ayant déjà été récupéré par les chasseurs grâce à l'ange, la deuxième partie se trouve en possession d'un autre bandit appelé Krom.",fragment|chasseurs|grâce|ange|partie|possession|bandit,N|H|A|A|N|N|H,2|9|10|13|17|21|25,11-19|52-61|62-67|72-76|90-96|110-120|132-138
fr-ud-dev_01141,fr,Les chiens peuvent donc avoir un double pedigree.,chiens|pedigree,A|H,1|7,4-10|40-48
fr-ud-dev_00344,fr,"Les Nouvelles Calédoniennes l'ont interrogé hier et à la question ""les indépendantistes demandent l'aide de l'ONU, que pouvez-vous leur apporter ?""",Nouvelles|question|indépendantistes|aide,H|N|H|N,1|10|13|16,4-13|57-65|71-87|100-104
fr-ud-dev_00655,fr,Wotan n'est-il pas devenu son propre adversaire en accomplissant les vœux de la déesse ?,adversaire|vœux|déesse,H|N|A,8|12|15,37-47|69-73|80-86
fr-ud-dev_01003,fr,"Le favori actuel dans les sondages, le très conservateur gouverneur du Texas Rick Perry, a réitéré ses charges contre la Sécurité sociale (assurance sociale contenant des prestations retraite), qu'il qualifie de gigantesque ""mensonge"" envers les générations futures.",favori|sondages|gouverneur|charges|Sécurité|assurance|prestations|retraite|mensonge|générations,N|N|H|N|N|N|N|N|N|A,1|5|10|21|24|27|31|32|41|45,3-9|26-34|57-67|103-110|121-129|139-148|171-182|183-191|225-233|246-257
fr-ud-dev_00478,fr,"Le général Jan Krukowiecki, fort de cette victoire, se priva du coup décisif qui, sous le commandement de Ivan Shakhovskiy devait plus tard renforcer les armées russes.",général|victoire|coup|commandement|armées,H|N|N|N|N,1|8|15|21|30,3-10|42-50|64-68|90-102|154-160
fr-ud-dev_00313,fr,Les nounous ont proposé aux enfants un spectacle de marionnettes mettant en scène les animaux de la jungle.,nounous|enfants|spectacle|marionnettes|scène|animaux|jungle,H|H|N|N|N|A|N,1|7|9|11|14|16|19,4-11|28-35|39-48|52-64|76-81|86-93|100-106
fr-ud-dev_00759,fr,"Retrouvant les plateaux télévisés, il perd ses nerfs avant une interview donnée à la radio Ouï FM en insultant et menaçant violemment l'un de ses animateurs.",plateaux|nerfs|interview|radio|animateurs,N|N|N|N|H,2|8|11|15|27,15-23|47-52|63-72|85-90|146-156
fr-ud-dev_00458,fr,Une variété de rose porte le nom Alain Souchon (cultivars de roses portant des noms de célébrités),variété|rose|nom|cultivars|roses|noms|célébrités,N|A|N|A|A|N|H,1|3|6|10|12|15|17,4-11|15-19|29-32|48-57|61-66|79-83|87-97
fr-ud-dev_00796,fr,Beaucoup des développeurs avaient déjà travaillé sur les précédents opus de la série.,développeurs|opus|série,H|N|N,4|11|14,13-25|68-72|79-84
fr-ud-dev_00436,fr,"Leurs premiers faits d'armes en tant que nouveau chapitre remontent à la purge du monde exodite eldar de Urolak Prime, sous la conduite du premier Maître de Chapitre Alexis Polux.",faits|armes|chapitre|purge|monde|conduite|Maître|Chapitre,N|N|N|N|H|N|H|N,2|4|9|13|17|26|31|33,15-20|23-28|49-57|73-78|82-87|127-135|147-153|157-165
fr-ud-dev_00253,fr,Cette espèce est endémique du Brésil.,espèce,A,1,6-12
fr-ud-dev_00820,fr,"C'est là qu'à 26 ans, il devient le plus jeune chef récompensé par deux étoiles.",ans|chef|étoiles,N|H|N,6|13|17,17-20|47-51|72-79
fr-ud-dev_01258,fr,La dégradation des rivières et la pêche au filet qui y était pratiquée de manière semi-commerciale y avaient aussi entraîné le déclin de l'espèce.,dégradation|rivières|pêche|filet|manière|déclin|espèce,N|N|N|N|N|N|A,1|5|8|12|18|25|28,3-14|19-27|34-39|43-48|74-81|127-133|139-145
fr-ud-dev_00585,fr,"Dès l'âge de dix-huit ans, il travaille comme manœuvre sur les chantiers, poseur de faux plafonds, monteur de parois mobiles afin de subvenir à ses besoins.",âge|ans|manœuvre|chantiers|poseur|plafonds|monteur|parois|besoins,N|N|H|N|H|N|H|N|N,2|5|10|13|15|18|20|22|29,6-9|22-25|46-54|63-72|74-80|89-97|99-106|110-116|148-155
fr-ud-dev_01282,fr,Il demandera par téléphone à son capitaine d'être de nouveau réintégré dans l'équipage pour la saison du crabe C. opilio (saison 7 épisode 8).,téléphone|capitaine|équipage|saison|crabe|saison|épisode,N|H|N|N|A|N|N,3|6|14|17|21|25|27,17-26|33-42|78-86|95-101|105-110|122-128|131-138
fr-ud-dev_01053,fr,Le sagre commun (Etmopterus spinax) est un petit requin bathy-benthique.,sagre|requin,A|A,1|10,3-8|49-55
fr-ud-dev_01191,fr,"Au Yémen, des dizaines de milliers de manifestants ont envahi Sanaa pour demander le départ du président Ali Abdallah Saleh, qui s'en est pris au président américain Barack Obama et a accusé Israël et les Etats-Unis de manipuler les Arabes.",dizaines|milliers|manifestants|départ|président|président|Arabes,N|N|H|N|H|H|H,6|8|10|17|21|34|48,14-22|26-34|38-50|85-91|95-104|146-155|233-239
fr-ud-dev_01219,fr,"Les Digenea (du grec dis--double, genos--race) forment une sous-classe de l'embranchement des plathelminthes qui regroupe les vers plats parasites dotés d'un tégument syncytial et, le plus souvent, de deux ventouses, une ventrale et une buccale.",grec|race|sous-classe|embranchement|plathelminthes|vers|tégument|ventouses|ventrale|buccale,N|A|N|N|A|N|N|N|N|N,6|13|17|20|24|28|34|44|47|50,16-20|41-45|59-70|76-89|94-108|126-130|158-166|206-215|221-229|237-244
fr-ud-dev_01341,fr,Cette espèce est endémique de la province de Manabí en Équateur.,espèce|province,A|N,1|6,6-12|33-41
fr-ud-dev_00567,fr,"Enfin, Jean Sarocchi, professeur émérite de littérature française à l'université de Toulouse II, a montré dans ""Bêtement avec les bêtes"", que Maurice Genevoix a été un lointain disciple de Saint-François d'Assise.",professeur|littérature|université|bêtes|disciple,H|N|N|A|H,5|8|12|24|34,22-32|44-55|70-80|130-135|177-185
fr-ud-dev_00102,fr,"Le don de moelle, lui, ne sera effectué que si un malade compatible en a effectivement besoin et qu'il n'aura pas trouvé dans sa famille un frère ou une sœur compatible.",don|moelle|malade|besoin|famille|frère|sœur,N|N|H|N|H|H|H,1|3|13|18|28|30|33,3-6|10-16|50-56|87-93|129-136|140-145|153-157
fr-ud-dev_01014,fr,Aurelio Vidmar est un ancien footballeur international australien né en 1967.,footballeur,H,5,29-40
fr-ud-dev_00039,fr,Le lazy bed (littéralement : « plate-bande de paresseux ») est une technique de travail du sol autrefois pratiquée dans certaines régions des Îles britanniques.,plate-bande|paresseux|technique|travail|sol|régions|Îles,N|A|N|N|N|N|N,7|9|14|16|20|25|29,31-42|46-55|67-76|80-87|91-94|130-137|142-146
fr-ud-dev_00781,fr,Une bonne raison pour faire un détour à saint Jean de Maurienne.,raison|détour|saint,N|N|A,2|6|8,10-16|31-37|40-45
fr-ud-dev_00339,fr,"Chauchard, tu es une bête ! """,bête,A,5,21-25
fr-ud-dev_01167,fr,"En hiver, certaines grenouilles ne respirent que de cette manière lorsqu'elles s'enfouissent sous la vase.",hiver|grenouilles|manière|vase,N|A|N|N,1|4|10|17,3-8|20-31|58-65|101-105
fr-ud-dev_00397,fr,"Atelopus zeteki (parfois nommé ""Grenouille dorée"", par les anglophones notamment) est une espèce d'amphibien de la famille des Bufonidae.",anglophones|espèce|amphibien|famille,H|N|A|A,12|17|19|22,59-70|90-96|99-108|115-122
fr-ud-dev_00146,fr,"Au lycée, il publie déjà des articles de botanique et des inventaires de plantes, dont la Flora Femsionensis.",lycée|articles|botanique|inventaires|plantes,N|N|N|N|A,3|9|11|14|16,3-8|29-37|41-50|58-69|73-80
fr-ud-dev_01361,fr,"En disposant cet arbre à cames en tête, c'est-à-dire en haut du moteur, à l'aplomb immédiat des soupapes, et non plus au plus proche du vilebrequin mais loin des soupapes, les tiges de renvoi entre arbre et soupapes ne sont plus nécessaires.",arbre|cames|tête|haut|moteur|aplomb|soupapes|vilebrequin|soupapes|tiges|renvoi|arbre|soupapes,A|N|N|N|N|N|N|N|N|N|N|A|N,3|5|7|11|15|19|24|37|43|46|48|50|52,17-22|25-30|34-38|56-60|64-70|76-82|96-104|136-147|162-170|176-181|185-191|198-203|207-215
fr-ud-dev_00049,fr,"Le canton de Mortagne-sur-Sèvre est une division administrative française, située dans le département de la Vendée et la région Pays de la Loire.",canton|division|département|région|Pays,N|N|N|N|N,1|6|13|19|20,3-9|40-48|90-101|121-127|128-132
fr-ud-dev_00675,fr,"Il rencontre une femme du coin, souvent une demoiselle en détresse, et lui demande de le trouver si jamais elle vient à Tokyo.",femme|coin|demoiselle|détresse,H|N|H|N,3|7|11|13,17-22|26-30|44-54|58-66
fr-ud-dev_01238,fr,"De même, certains plats, comme la carpe farcie, ont été élaborés afin de ne pas transgresser l'interdit de séparer le grain de l'ivraie, c'est-à-dire la chair du poisson de ses arêtes.",plats|carpe|interdit|grain|ivraie|chair|poisson|arêtes,N|N|N|N|N|N|A|N,4|8|20|24|27|31|35|38,18-23|34-39|95-103|118-123|129-135|153-158|162-169|177-183
fr-ud-dev_01237,fr,"Espèce endémique de lémuriens vivant sur l'île de Madagascar, les sifakas sont dénommés ainsi à cause de leur cri d'alerte face au danger.",Espèce|lémuriens|île|sifakas|cause|cri|alerte|face|danger,A|A|N|A|N|N|N|N|N,0|3|7|12|17|20|22|23|27,0-6|20-29|43-46|66-73|96-101|110-113|116-122|123-127|131-137
fr-ud-dev_00443,fr,"Au niveau des sources hydrothermales, la production primaire est assurée par des micro-organismes chimiosynthètiques.",niveau|sources|production|micro-organismes,N|N|N|A,3|7|11|17,3-9|14-21|41-51|81-97
fr-ud-dev_00539,fr,Le Muséum a publié des recommandations sur la pollution lumineuse et mis à disposition des documents sur les « traits de vie » d'espèces vulnérables à la fragmentation afin d'aider la rédaction des SRCE et l'élaboration des trames et sous-trames des réseaux écologiques régionaux.,Muséum|recommandations|pollution|disposition|documents|traits|vie|espèces|fragmentation|rédaction|SRCE|élaboration|trames|sous-trames|réseaux,N|N|N|N|N|N|N|A|N|N|N|N|N|N|N,1|5|8|13|15|19|21|24|28|33|37|40|44|46|50,3-9|23-38|46-55|75-86|91-100|111-117|121-124|129-136|154-167|184-193|198-202|208-219|224-230|234-245|250-257
fr-ud-dev_01441,fr,Le Disneyodendron est genre d'arbre imaginaire construit par la Walt Disney Company dans plusieurs de ses parcs à thèmes.,Disneyodendron|genre|arbre|parcs|thèmes,A|N|A|N|N,1|3|5|17|19,3-17|22-27|30-35|106-111|114-120
fr-ud-dev_00155,fr,L'action estimatoire permet à l'acheteur de garder la chose viciée en recevant un dédommagement (articles 1645 et 1646 du Code civil).,action|acheteur|chose|dédommagement|articles|Code,N|H|N|N|N|N,1|6|10|15|17|24,2-8|32-40|54-59|82-95|97-105|122-126
fr-ud-dev_01209,fr,"Selon la bactérie en cause et le mode de contamination, la production et l'action de la toxine se feront différemment.",bactérie|cause|mode|contamination|production|action|toxine,A|N|N|N|N|N|N,2|4|7|9|12|15|18,9-17|21-26|33-37|41-54|59-69|75-81|88-94
fr-ud-dev_00677,fr,Les chevaux galopants ou Pony trekking est un type d'attraction que l'on trouve dans les parcs d'attractions.,chevaux|type|attraction|parcs|attractions,A|N|N|N|N,1|8|10|16|18,4-11|46-50|53-63|89-94|97-108
fr-ud-dev_00767,fr,"Pendant les 23 ans du régime de Ben Ali, l'Europe n'a pas appuyé une stabilité authentique mais a soutenu une dictature qui laisse en héritage un terrain politique vierge où les mauvaises herbes peuvent pousser.",ans|régime|stabilité|dictature|héritage|terrain|herbes,N|N|N|N|N|N|A,3|7|19|25|29|31|37,15-18|22-28|69-78|110-119|134-142|146-153|188-194
fr-ud-dev_00547,fr,Il peut s'agir de Koláčky (petites tartes) ou encore de ovocné knedliky (quenelles aux fruits).,tartes|quenelles|fruits,N|A|N,8|16|20,35-41|73-82|87-93
fr-ud-dev_00824,fr,"L'augustin Bernardus Désirant (1656-1725), professeur à l'Université de Louvain, fut accusé d'avoir fabriqué de faux documents dans la controverse contre Van Espen (la « Falsification de Louvain »).",augustin|professeur|Université|documents|controverse,H|H|N|N|N,1|8|11|22|25,2-10|43-53|58-68|117-126|135-146
fr-ud-dev_00437,fr,"En fonction de toutes les données présentées dans les sections précédentes, quel serait, en simplifiant, le développement et de la dynamique du comportement de reproduction des mammifères ?",fonction|données|sections|développement|dynamique|comportement|reproduction|mammifères,N|N|N|N|N|N|N|A,1|5|9|19|23|27|29|33,3-11|26-33|54-62|108-121|131-140|144-156|160-172|177-187
fr-ud-dev_00629,fr,"Cette expérience montre qu'il n'existe apparemment pas d'informations innées relatives aux caractéristiques spécifiques des congénères chez les capridés, et, vraisemblablement, chez les autres mammifères.",expérience|informations|caractéristiques|congénères|capridés|mammifères,N|N|N|A|A|A,1|10|16|21|24|33,6-16|57-69|91-107|124-134|144-152|193-203
fr-ud-dev_01196,fr,"De plus, quand on sait que le père du patron est un ancien boucher, on devine que la viande sera toujours d'excellente qualité.",père|patron|boucher|viande|qualité,H|A|H|N|N,8|12|16|22|27,30-34|38-44|59-66|85-91|119-126
