sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
tea_dr8047_266,et,"Tabeli andmed näitavad, et nendest kaladest toodetud õlis on suhteliselt kõrge ω-3-rasvhapete sisaldus ja madal ω-6-rasvhapete sisaldus.",Tabeli|andmed|kaladest|õlis|ω-3-rasvhapete|sisaldus|ω-6-rasvhapete|sisaldus,N|N|A|N|N|N|N|N,0|1|6|8|12|13|16|17,0-6|7-13|35-43|53-57|79-93|94-102|112-126|127-135
aja_ee200110_2632,et,"Andrus Kivirähu ""Rehepappi"" lugedes tahaks vähemasti loota, et ahnitsemine on ainult eestlase rahvuslik loomujoon ja kuskil mujal on kõik hoopis ilusam, ning varem või hiljem õpime meiegi seda ilu hindama.",Rehepappi|ahnitsemine|eestlase|loomujoon|ilu,N|N|H|N|N,3|11|14|16|32,17-26|63-74|85-93|104-113|145-148
aja_ml200247_121,et,"Kui koer allub koerajuhile, võtab ta oma ülesannet tõsiselt ka jäljetöös.",koer|koerajuhile|ülesannet|jäljetöös,A|N|N|N,1|3|8|11,4-8|15-26|41-50|63-72
aja_ee200110_909,et,"David Jewitt arvab, et 300meetrine meteoriit pühiks maamunalt umbes 100 000 inimest.",meteoriit|maamunalt|inimest,N|N|A,6|8|12,35-44|52-61|76-83
aja_ee199920_509,et,"""Teisisõnu, edaspidi kasvatan kümmet lehma ja toodangu müün otse tarbijatele.""",lehma|toodangu|tarbijatele,A|N|H,6|8|11,37-42|46-54|65-76
aja_pm20001004_840,et,"""See oleks linnaasutuse juhi puhul äärmiselt tavapäratu, kuid mitte päriselt välistatud,"" ütles Oti võimaliku kompensatsiooni kohta volikogu esimees Rein Voog.",linnaasutuse|juhi|kompensatsiooni|volikogu|esimees,N|H|N|N|H,3|4|18|20|21,11-23|24-28|110-125|132-140|141-148
ilu_indrikson_189,et,"""Ta on sul ju veel täitsa noor ja ilus, ilusam kui mina!"" imestas tüdruk.",tüdruk,H,17,66-72
aja_luup200106_220,et,"Kui inimene otsustab, et rikkaks saab suurema tõenäosusega aktsiate omamise teel, siis on kasulik teada enda natuuri.",inimene|tõenäosusega|aktsiate|omamise|natuuri,A|N|N|N|N,1|8|9|10|18,4-11|46-58|59-67|68-75|109-116
tea_toohoive_479,et,Samuti on naiste vaeghõive kogu vaadeldava perioodi vältel olnud kõrgem kui meestel.,naiste|vaeghõive|perioodi|meestel,H|N|N|H,2|3|6|11,10-16|17-26|43-51|76-83
ilu_valton_125,et,"Tema vabadusearmastust ei hinnanud keegi, inimesed arvasid seda ainult enda jaoks heaks.",vabadusearmastust|inimesed,N|H,1|6,5-22|42-50
aja_epl20061216_427,et,Teenindajad liuglesid kärmelt ja sujuvalt ning kohtlesid kliente mingi erilise tagasihoidliku aupaklikkusega.,Teenindajad|kliente|aupaklikkusega,H|H|N,0|7|11,0-11|57-64|94-108
aja_pm20001004_192,et,"Ehitusettevõtja Rašid Šabanov, kes kavatseb 2000 dollariga taskus seigelda Austraaliasse ja tagasi, otsib endale reisikaaslasi.",Ehitusettevõtja|dollariga|taskus|reisikaaslasi,H|N|N|H,0|7|8|16,0-15|49-58|59-65|113-126
aja_ee199920_1113,et,"Kusagile Tallinna veerde, näiteks Paljassaarde, kerkiks näituseväljak ja uhked paviljonid, mille arhitektuurilise väärtuse kõrval Ühispanga maja oleks poisike.",näituseväljak|paviljonid|väärtuse|maja|poisike,N|N|N|N|H,8|11|15|18|20,56-69|79-89|114-122|140-144|151-158
tea_eesti_arst_2004_957,et,"Enne kortikosteroidravi rakendamist on aga väga oluline välistada parasiitinfektsiooni, eriti Strongyloides sp. infektsiooni olemasolu, et mitte soodustada parasiitide levikut.",kortikosteroidravi|rakendamist|parasiitinfektsiooni|infektsiooni|olemasolu|parasiitide|levikut,N|N|N|N|N|A|N,1|2|8|13|14|19|20,5-23|24-35|66-86|112-124|125-134|156-167|168-175
aja_pm20001004_761,et,"IB Stratum OÜ projektiinsener Margus Nigol võtab kolm korda kuus sülearvuti, astub autost välja maanteepervele ja tõmbab plekist kasti peidetud arvutist andmed umbes 34 000 sõiduki tüübi ja kiiruse kohta, mis on Tallinna-Tartu maanteed mööda üle andurite vuranud.",projektiinsener|korda|kuus|sülearvuti|autost|maanteepervele|plekist|kasti|arvutist|andmed|sõiduki|tüübi|kiiruse|maanteed|andurite,H|N|N|N|N|N|N|N|N|N|N|A|N|N|N,3|8|9|10|13|15|18|19|21|22|26|27|29|35|38,14-29|54-59|60-64|65-75|83-89|96-110|121-128|129-134|144-152|153-159|173-180|181-186|190-197|227-235|246-254
aja_luup200106_597,et,Seaduse järgi on kommunismis kõik isikud aineliste varade suhtes üheõiguslikud.,Seaduse|kommunismis|isikud|varade,N|N|H|N,0|3|5|7,0-7|17-28|34-40|51-57
aja_pm19980926_799,et,"“ Paljude inimeste ettekujutus on, et stepp, see on aeroobikasuund - steppaeroobika! ”",inimeste|ettekujutus|stepp|aeroobikasuund|steppaeroobika,A|N|N|N|N,2|3|7|11|13,10-18|19-30|38-43|52-66|69-83
tea_dr8047_394,et,"Katsed munarebu ω-3-rasvhapete sisalduse tõstmiseks on tõestanud, et seda on võimalik ka kalaõli kasutades teha ilma muna maitset ja teisi kvaliteediomadusi kahjustamata (Hulan, 1988).",Katsed|munarebu|ω-3-rasvhapete|sisalduse|tõstmiseks|kalaõli|muna|maitset|kvaliteediomadusi,N|N|N|N|N|N|A|N|N,0|1|2|3|4|13|17|18|21,0-6|7-15|16-30|31-40|41-51|89-96|117-121|122-129|139-156
aja_horisont2000_516,et,"Nii, et muudetud pärilikkusega organismid on tänapäeval eelkõige ikkagi katsevahendiks?",pärilikkusega|organismid|tänapäeval|katsevahendiks,N|A|N|N,4|5|7|10,17-30|31-41|45-55|72-86
aja_pm20001004_819,et,"""Ta on teinud tõsise remondi Suislepa ja Kärstna koolis, avas ühes lasteaias uue algkooli ning maksab õpilastele kaks korda aastas rahalisi preemiaid,"" loetles ta.",remondi|koolis|lasteaias|algkooli|õpilastele|korda|aastas|preemiaid,N|N|N|N|H|N|N|N,5|9|13|15|18|20|21|23,21-28|49-55|67-76|81-89|102-112|118-123|124-130|140-149
ilu_valton_396,et,Kukk aga kires sel ajal edasi ja trepile tuli lõpuks peremees ise.,Kukk|ajal|trepile|peremees,A|N|N|H,0|4|7|10,0-4|19-23|33-40|53-61
aja_sloleht20071217_742,et,Enamik paraolümpiamängudel ja teistel puudega inimeste võistlustel medaleid võitnud Eesti ujujaid on tema õpilased.,Enamik|paraolümpiamängudel|puudega|inimeste|võistlustel|medaleid|ujujaid|õpilased,N|N|A|A|N|N|H|H,0|1|4|5|6|7|10|13,0-6|7-26|38-45|46-54|55-66|67-75|90-97|106-114
tea_dr8047_262,et,"Südamehaigusi ennetav toime oli selleks tõukejõuks, mis sajandi keskel vallandas teadlaste elava huvi külmade merede kalade ning ω-3- ja ω-6-rasvhapete vastu.",Südamehaigusi|toime|tõukejõuks|sajandi|teadlaste|huvi|merede|kalade|ω-6-rasvhapete,N|N|N|N|H|N|N|A|N,0|2|5|8|11|13|15|16|20,0-13|22-27|40-50|56-63|81-90|97-101|110-116|117-123|137-151
aja_ee200110_2654,et,"Tulevikus peaks olema ometi võimalik saada ülevaadet sellest, kui palju limonaadi või mahla on inimeste kodudes.",Tulevikus|ülevaadet|limonaadi|mahla|inimeste|kodudes,N|N|N|N|A|N,0|6|11|13|15|16,0-9|43-52|72-81|86-91|95-103|104-111
aja_pm20000218_1360,et,"Sadadele vangidele anti nii-öelda lõunasöök vaid kolm korda nädalas, pidevalt pidid nad kannatama ka janu.",vangidele|lõunasöök|korda|nädalas|janu,H|N|N|N|N,1|4|7|8|15,9-18|34-43|54-59|60-67|101-105
arborest_335,et,Mälumiselt niidetud loom prantsatas ristikheinale.,Mälumiselt|loom|ristikheinale,N|A|N,0|2|4,0-10|20-24|36-49
aja_pm20001004_614,et,"Venemaa kõigi aegade suurimal Warholi-näitusel on väljas esinduslik valik kunstniku töid, millest varasemad pärinevad 1950. ja hilisemad 1980. aastatest.",aegade|Warholi-näitusel|valik|kunstniku|töid|aastatest,N|H|N|H|N|N,2|4|8|9|10|20,14-20|30-46|68-73|74-83|84-88|143-152
aja_luup200106_1302,et,"Taustaks veel kool, mille lõpetajatest sageli diplomaadid saavad.",Taustaks|kool|lõpetajatest|diplomaadid,N|N|H|H,0|2|5|7,0-8|14-18|26-38|46-57
aja_ml200247_905,et,"Saaremaal Harilaiul lasti ühe soomlase hütike selle püstipanijatel nii kiiresti ära koristada, et kui inspektsiooni mehed kohale jõudsid, polnud jälgegi järel.",soomlase|hütike|püstipanijatel|inspektsiooni|mehed|jälgegi,A|N|N|N|H|N,4|5|7|15|16|21,30-38|39-45|52-66|102-115|116-121|145-152
aja_pm20001004_803,et,Neljakümnel juhul oli juht joobes ning 18 korral lahkus süüdlane sündmuskohalt.,juhul|juht|joobes|korral|süüdlane|sündmuskohalt,N|H|N|N|H|N,1|3|4|7|9|10,12-17|22-26|27-33|42-48|56-64|65-78
aja_ee200110_2312,et,"Sest sain teada, et inimene on seespidiselt ilus.",inimene,A,5,20-27
aja_ml200247_64,et,"Lõpetajal peavad olema selgeks saanud koera õpetamise alused, jälje- ja sõnakuulelikkuskoolituse ning maa-ala otsimise põhimõtted.",Lõpetajal|koera|õpetamise|alused|jälje-|sõnakuulelikkuskoolituse|maa-ala|otsimise|põhimõtted,H|A|N|N|N|N|N|N|N,0|5|6|7|9|11|13|14|15,0-9|38-43|44-53|54-60|62-68|72-96|102-109|110-118|119-129
aja_horisont2000_1263,et,"Kerge on märgata, kuidas peaaegu kõik osalised selles situatsioonis aeg-ajalt kõrvaltvaataja positsiooni tõmbuvad ja neile võõraid inimesi pilguga seiravad.",osalised|situatsioonis|kõrvaltvaataja|positsiooni|inimesi|pilguga,H|N|H|N|A|N,7|9|11|12|17|18,38-46|54-67|78-92|93-104|131-138|139-146
tea_eesti_arst_2004_1343,et,Vaid üksikud riigid ei ole vältimatu arstiabi osutamisel kehtestanud patsiendi omavastutustasu ja arstiabi on isikule täies ulatuses tasuta.,riigid|arstiabi|osutamisel|patsiendi|omavastutustasu|arstiabi|isikule|ulatuses|tasuta,H|N|N|H|N|N|H|N|N,2|6|7|9|10|12|14|16|17,13-19|37-45|46-56|69-78|79-94|98-106|110-117|124-132|133-139
aja_sloleht20071217_1018,et,Lisaks saab virtuaalmaailma asukatega soovi korral riskantseid katseid teha.,Lisaks|virtuaalmaailma|asukatega|soovi|katseid,N|N|A|N|N,0|2|3|4|7,0-6|12-27|28-37|38-43|63-70
aja_luup200202_395,et,"Ainus, mida inimene praegu ja tulevikus teeb, on väärtuste loomine.",Ainus|inimene|tulevikus|väärtuste|loomine,N|A|N|N|N,0|3|6|10|11,0-5|12-19|30-39|49-58|59-66
aja_horisont2000_1102,et,"Ükski inimene ei lähe naljalt arsti juurde kurtma, et ravige mind norskamisest terveks.",inimene|arsti|norskamisest,A|H|N,1|5|12,6-13|30-35|66-78
aja_ee199920_930,et,Targad autod ei ole suutnud kaitsta lolli inimest tema enda vigade ja nende tagajärgede eest.,autod|inimest|vigade|tagajärgede,N|A|N|N,1|7|10|13,7-12|42-49|60-66|76-87
tea_toohoive_768,et,Eesti inimene on üha paremini kinni makstud (millele osutab ka tabel 3.1).,inimene|tabel,A|N,1|11,6-13|63-68
aja_pm20001004_1195,et,"BBC Raadio 4-le antud intervjuus ütles Portillo, et leiboristide poliitika, kus inimesi on julgustatud investeerima oma kodudesse, pensionisse ja haridusse, ei ole õige, sest valitsus on unustanud investeeringud tervishoidu.",intervjuus|leiboristide|poliitika|inimesi|kodudesse|pensionisse|haridusse|valitsus|investeeringud|tervishoidu,N|H|N|A|N|N|N|N|N|N,4|9|10|13|18|20|22|29|32|33,22-32|52-64|65-74|80-87|120-129|131-142|146-155|175-183|197-211|212-223
tea_AA_05_6_461,et,prognoosimine - võimaldab olemasolevate tunnuste põhjal luua ennustusmudeleid tundmatute või tulevikuväärtuste leidmiseks.,prognoosimine|tunnuste|ennustusmudeleid|tundmatute|tulevikuväärtuste|leidmiseks,N|N|N|H|N|N,0|4|7|8|10|11,0-13|40-48|61-77|78-88|93-110|111-121
aja_luup200106_615,et,"Tõsi, tänaseks on palju vara endiste kommunistide käest välismaalaste kätte läinud.",Tõsi|vara|kommunistide|välismaalaste,N|N|H|H,0|5|7|9,0-4|24-28|37-49|56-69
ilu_kanep_1113,et,Karjalane toetus jalgratta lenkstangile ja ütles mõne inimese kohta ilusti.,Karjalane|jalgratta|lenkstangile|inimese,H|N|N|A,0|2|3|7,0-9|17-26|27-39|54-61
aja_horisont2000_361,et,"Prantsuse keelt õppisin keskkooli ja ülikooli aastail eraõpetajate juures, heebrea keelega alustasin ülikooli orientalistikakabinetis Pent Nurmekunna juhatusel, pärastpoole pusisin ise raamatute järgi.",keelt|keskkooli|ülikooli|aastail|eraõpetajate|keelega|ülikooli|orientalistikakabinetis|juhatusel|raamatute,N|N|N|N|H|N|N|N|N|N,1|3|5|6|7|11|13|14|17|22,10-15|24-33|37-45|46-53|54-66|83-90|101-109|110-133|150-159|185-194
aja_pm20000218_1236,et,"Tõnismäe väitel võis Jürgensoni jutt kujundada Soomanis väärkujutluse, nagu läheks antud raha neile, kes äriregistrikandeid teevad.",väitel|jutt|väärkujutluse|raha|äriregistrikandeid,N|H|N|N|N,1|4|7|12|16,9-15|32-36|56-69|89-93|105-123
tea_dr8047_81,et,"On teada, et ainult neid rasvhappeid, milles kaksiksidemed asuvad seitsmendast süsinikuaatomist (metüülrühma poolt lugedes) karboksüülrühma pool, suudavad loomorganismid ise sünteesida.",rasvhappeid|kaksiksidemed|süsinikuaatomist|metüülrühma|karboksüülrühma|loomorganismid,N|N|N|N|N|A,6|9|12|14|18|22,25-36|45-58|79-95|97-108|124-139|155-169
aja_horisont2000_170,et,"Tulemuseks oli nn. Edasikindlustamisleping, millega mõlemad pooled võtsid endale kohustuse säilitada heatahtlik erapooletus, kui üks neist peaks sattuma sõtta mõne kolmanda suurriigiga.",Tulemuseks|pooled|kohustuse|erapooletus|sõtta|suurriigiga,N|H|N|N|N|N,0|7|10|13|20|23,0-10|60-66|81-90|112-123|153-158|173-184
aja_pm20000218_1468,et,"Ekskantsler Helmut Kohl, kelle käsutuses peaks olema ilmselt kõige rohkem informatsiooni kahtlaste rahatehingute kohta, on täna aga isik, kes pressile midagi öelda ei taha, kommenteeris eile BBC.",Ekskantsler|käsutuses|informatsiooni|rahatehingute|isik|pressile,H|N|N|N|H|N,0|5|11|13|19|22,0-11|31-40|74-88|99-112|132-136|142-150
aja_ml200247_745,et,"""Võimaluse piires palume tasuta abi juristi või advokaadi näol, kes tunneks seadusi ja oskaks meid, vaeseid piimatootjaid, kaitsta,"" seisab kaheksa piimatootja avalikus kirjas.",Võimaluse|tasuta|abi|juristi|advokaadi|seadusi|piimatootjaid|piimatootja|kirjas,N|N|N|H|H|N|H|H|N,1|4|5|6|8|13|19|26|28,1-10|25-31|32-35|36-43|48-57|76-83|108-121|148-159|169-175
aja_pm19980926_311,et,Tillukesi dinosauruseid meenutavad roheleeguanid olesklevad kahekesi oma maast laeni ulatuva klaaskodu lae all ja vaatavad tõtt.,dinosauruseid|roheleeguanid|maast|laeni|klaaskodu|lae|tõtt,A|A|N|N|N|N|N,1|3|7|8|10|11|15,10-23|35-48|73-78|79-84|93-102|103-106|123-127
aja_horisont2000_1072,et,Hunt seevastu julgeb rünnata ka endast tugevamaid.,Hunt,H,0,0-4
ilu_kivirahk_611,et,Kuid hobune ei suutnud jalgu alla võtta.,hobune|jalgu,A|N,1|4,5-11|23-28
tea_toohoive_976,et,"Pikemat aega turul olnud ettevõtete aegridu uurides on võimalik leida mõningane arv sektoreid, mille mõju tööhõivele on olnud negatiivne kõigil vaadeldavatel aastatel.",aega|turul|ettevõtete|aegridu|arv|sektoreid|mõju|tööhõivele|aastatel,N|N|N|N|N|N|N|N|N,1|2|4|5|11|12|15|16|22,8-12|13-18|25-35|36-43|80-83|84-93|101-105|106-116|158-166
ilu_valton_189,et,"Ainult lambad näisid päris ohutud olevat, nad astusid ise kõrvale, kui just parajasti kuhugi kabuhirmus ei tormanud.",lambad|kabuhirmus,A|N,1|16,7-13|93-103
aja_ee199920_120,et,Lisaks lubas Solovjov kindlaks teha ka Molodjož Estoni korrespondendi ning temaga vestelda.,Lisaks|korrespondendi,N|H,0|8,0-6|55-69
aja_epl20061216_131,et,"Kuju hinnates lisas president, et tal on väga hea meel näha sel seljas tõelist Mulgi kuube, kirjutab Sakala.",Kuju|president|meel|seljas|kuube,N|H|H|N|N,0|3|10|13|16,0-4|20-29|50-54|64-70|85-90
ilu_kanep_523,et,"Paar juuksekarva trügib mulle suhu, kui suudlen põski, tuhmide tedretähnidega kaetuid.",juuksekarva|suhu|põski|tedretähnidega,N|N|A|N,1|4|8|11,5-16|30-34|48-53|63-77
ilu_valton_318,et,"Kord proovis Tsee kuke moodi kireda, aga sellest ei tulnud midagi välja.",kuke,A,3,18-22
ilu_valton_334,et,"Kui päike juba kõrgel oli ja kukk ikka laulmist ei jätnud, läks üks julge kana ta juurde ja küsis:",päike|kukk|laulmist|kana,N|A|N|N,1|6|8|15,4-9|29-33|39-47|74-78
tea_geofyysika_181,et,Läks ju järjekordse tundmatusse paika suunduva kaubakaravani või väesalga retke edukaks kulgemiseks tarvis ka teeolude ja kliima andmeid.,paika|kaubakaravani|väesalga|retke|kulgemiseks|teeolude|kliima|andmeid,N|N|H|N|N|N|N|N,4|6|8|9|11|14|16|17,32-37|47-60|65-73|74-79|88-99|110-118|122-128|129-136
aja_horisont2000_278,et,"· Nautis Aarau kantonikoolis (kus ta sooritas abituuriumi) valitsenud Pestalozzi vaba ja humaanset vaimu, eelkõige õpetaja vabadust õpetamismeetodite valikul ja sellest tulenevat rõõmu õpetajaga ühist tööd teha.",kantonikoolis|abituuriumi|vaimu|õpetaja|vabadust|õpetamismeetodite|valikul|rõõmu|õpetajaga|tööd,N|N|A|H|N|N|N|N|H|N,3|8|15|18|19|20|21|25|26|28,15-28|46-57|99-104|115-122|123-131|132-149|150-157|179-184|185-194|201-205
aja_pm20001004_405,et,"Mitte ainult juhtivad meediaväljaanded, vaid ka poliitilised institutsioonid ja erakompaniid ei liigita inimesi rassilisel, rahvuslikul või usulisel alusel.",meediaväljaanded|institutsioonid|erakompaniid|inimesi|alusel,N|N|N|A|N,3|8|10|13|19,22-38|61-76|80-92|104-111|149-155
aja_luup200106_1505,et,"Ekspertide arvates vajab inimene tunduvalt vähem seksi, kui ta normaalseks peab.",Ekspertide|inimene|seksi,H|A|N,0|3|6,0-10|25-32|49-54
aja_ee199920_1031,et,Metsakalmistu kvartalis 20 võivad kõrgete mändide all viimset rahu nautida ajakirjanike liidu (EAL) liikmed.,kvartalis|mändide|rahu|ajakirjanike|liidu|liikmed,N|A|N|H|H|H,1|5|8|10|11|15,14-23|42-49|62-66|75-87|88-93|100-107
aja_luup200106_674,et,"Teisisõnu - enamik neist ei paigutanud ennast poliitilisel skaalal vasakule, valdavaks sai hoopis parempoolne orientatsioon, mis langes ka kokku ühiskonna üldiste hoiakutega.",enamik|skaalal|orientatsioon|ühiskonna|hoiakutega,N|N|N|H|N,2|8|15|21|23,12-18|59-66|110-123|145-154|163-173
aja_pm19980926_814,et,"“ Sellistest inimestest võiks ajakirjanduses rohkem kirjutada, ” toonitab oma tütart tantsutundi toonud vabakutseline näitleja Kärt Tomingas Almer Jansule osutades.",inimestest|ajakirjanduses|tütart|tantsutundi|näitleja,H|N|H|N|H,2|4|11|12|15,13-23|30-44|78-84|85-96|118-126
tea_geofyysika_240,et,"Assüüria õitseajal oli päikesejumalaks ja ühtlasi õigluse jumalaks Samas, kuujumalaks ja korduvuse jumalaks Sin.",õitseajal|päikesejumalaks|õigluse|jumalaks|kuujumalaks|korduvuse|jumalaks,N|A|N|A|A|N|A,1|3|6|7|10|12|13,9-18|23-38|50-57|58-66|74-85|89-98|99-107
ilu_kivirahk_544,et,"""Sir Parcival, sa oled suur rüütel ja igati väärt leidma Püha Graali!"" lausus ta end hobuse selga hiivates.",rüütel|hobuse|selga,H|A|N,7|19|20,28-34|85-91|92-97
aja_horisont2000_578,et,"Nendest võib saada ka nn. idurakke, sugurakkude eellasi.",idurakke|sugurakkude|eellasi,A|A|H,5|7|8,26-34|36-47|48-55
aja_horisont2000_1088,et,Mujal oli venelasi väiksemates gruppides.,venelasi|gruppides,H|N,2|4,10-18|31-40
