sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
isst_tanl-367,it,Creato nel 1925 sta però lentamente morendo per il bracconaggio esercitato dai profughi ruandesi (soprattutto di etnia hutu) e dei militari zairoti.,bracconaggio|profughi|etnia|militari,N|H|N|H,11|16|21|28,51-63|79-87|113-118|131-139
5_WIKIBalzac-130,it,"Il 1831 vide il successo de la Peau de Chagrin (la pelle d'asino o la pelle magica), una storia a sfondo morale che parla di un giovane uomo senza speranze di nome Raphaël de Valentin che trova una pelle di animale che dava potere e ricchezza.",successo|pelle|asino|pelle|storia|sfondo|uomo|speranze|nome|pelle|animale|potere|ricchezza,N|N|A|N|N|N|H|N|N|N|A|N|N,4|12|14|17|22|24|31|33|35|42|44|47|49,16-24|51-56|59-64|70-75|89-95|98-104|136-140|147-155|159-163|198-203|207-214|224-230|233-242
2Parole_6-136,it,La mangiatoia è la parte della stalla dove gli animali mangiano.,mangiatoia|parte|stalla|animali,N|N|N|A,1|4|8|11,3-13|19-24|31-37|47-54
test-292,it,La vita è diventata pura scenografia.,vita|scenografia,A|N,1|5,3-7|25-36
tut-2111,it,"- fornire formazione/informazioni al personale di nuova assunzione ed estendere la formazione anche ai settori che hanno meno fruito del programma Pericle (agenti finanziari, pubblici ministeri e personale tecnico);",formazione|informazioni|personale|assunzione|formazione|settori|programma|agenti|ministeri|personale,N|N|H|N|N|N|N|H|N|H,2|4|8|11|15|20|28|31|35|37,10-20|21-33|37-46|56-66|83-93|103-110|137-146|156-162|184-193|196-205
isst_tanl-3956,it,"Rochester è una pianura deserta, un oceano di cereali da cui emergono come isole le rare fattorie affiancate da silos metallici.",pianura|oceano|cereali|isole|fattorie|silos,N|N|A|N|N|N,3|7|9|14|17|20,16-23|36-42|46-53|75-80|89-97|112-117
2Parole_1-21,it,"Spesso per vedere la televisione, le persone si riunivano la sera nelle case dei vicini che avevano potuto comprare il televisore.",televisione|persone|sera|case|vicini|televisore,N|H|N|N|H|N,4|7|11|15|19|25,21-32|37-44|61-65|72-76|81-87|119-129
tut-2743,it,"A maggio, subito dopo la festa dei lavoratori, il governo presenterà al tavolo del welfare le sue proposte.",maggio|festa|lavoratori|governo|tavolo|welfare|proposte,N|N|H|N|N|N|N,1|6|10|13|18|22|25,2-8|25-30|35-45|50-57|72-78|83-90|98-106
quest-1389,it,Di che razza era il cavallo Trigger di Roy Rogers?,razza|cavallo,N|A,2|5,7-12|20-27
8_WIT3-61,it,"I delfini mangiano il pesce che ha ingerito i PCB attraverso il plankton, e quei PCB, essendo liposolubili, si accumulano in questi delfini.",delfini|pesce|plankton|delfini,A|A|A|A,1|4|12|25,2-9|22-27|64-72|132-139
2Parole_5-97,it,Pinocchio si trova molte volte nei guai e la Fata dai capelli turchini aiuta Pinocchio a salvarsi quando è in pericolo.,volte|guai|Fata|capelli|turchini|pericolo,N|N|A|N|A|N,4|8|11|15|16|26,25-30|35-39|45-49|54-61|62-70|110-118
tut-294,it,"Per gli alberi che nascono o si piantano nei boschi, sul confine con terreni non boschivi, o lungo le strade o le sponde dei canali, si osservano, trattandosi di boschi, canali e strade di proprietà privata, i regolamenti e, in mancanza, gli usi locali.",alberi|boschi|confine|terreni|strade|sponde|canali|boschi|canali|strade|proprietà|regolamenti|mancanza|usi,A|A|N|N|N|N|N|N|N|N|N|N|N|N,2|11|16|18|25|28|32|41|43|45|47|51|55|58,8-14|45-51|57-64|69-76|102-108|114-120|125-131|162-168|170-176|179-185|189-198|210-221|228-236|242-245
quest-2002,it,Quanti tentacoli hanno realmente i calamari?,tentacoli|calamari,N|A,1|5,7-16|35-43
isst_tanl-1029,it,"Tra loro, impegnato al fronte, c'è il figlio di Elvia Fabianic, la presidente della Comunità italiana di Fiume.",fronte|figlio|presidente|Comunità,N|H|H|H,7|12|18|22,23-29|38-44|67-77|84-92
quest-879,it,Chi è il presidente degli Stati Uniti?,presidente,H,3,9-19
tut-2251,it,"I poliziotti di guardia, non più di cinque, hanno dovuto per forza lasciar fare.",poliziotti|guardia|forza,H|H|N,1|3|13,2-12|16-23|61-66
quest-1719,it,Chi era il dio degli antichi Egiziani che era patrono della musica e del piacere?,dio|Egiziani|patrono|musica|piacere,A|H|A|N|N,3|8|11|15|20,11-14|29-37|46-53|60-66|73-80
tut-3788,it,Tessuti di lino sono utilizzati nel ricamo a Punto croce e in altri ricami a fili contati.,Tessuti|lino|ricamo|Punto|croce|ricami|fili,N|A|N|N|N|N|N,0|2|8|10|11|15|17,0-7|11-15|36-42|45-50|51-56|68-74|77-81
2Parole_6-137,it,"Nel presepe i personaggi del Vangelo sono rappresentati da statuette di legno, di gesso o di plastica.",presepe|personaggi|statuette|legno|gesso|plastica,N|A|N|N|N|N,3|5|13|15|18|21,4-11|14-24|59-68|72-77|82-87|93-101
isst_tanl-1210,it,"ROMA - Le signore inglesi non gradiscono le attenzioni dei ""pappagalli"" romani.",signore|attenzioni|pappagalli,H|N|A,3|8|13,10-17|44-54|60-70
2Parole_5-180,it,Il miele è una sostanza dolce prodotta dalle api.,miele|sostanza|api,N|N|A,1|4|10,3-8|15-23|45-48
8_WIT3-29,it,"Il legame tra la salute dell'oceano e quella degli esseri umani, in realtà si fonda su un paio di semplici modi di dire.",legame|salute|oceano|esseri|realtà|paio|modi,N|N|N|A|N|N|N,1|4|8|14|18|23|26,3-9|17-23|29-35|51-57|68-74|90-94|107-111
isst_tanl-4078,it,La città le appartiene e la clinica non lascia spazio al turista.,città|clinica|spazio|turista,N|N|N|H,1|6|9|13,3-8|28-35|47-53|57-64
tut-1657,it,"Si possono con legge stabilire limitazioni al diritto d'iscriversi ai partiti politici per i magistrati, i militari di carriera in servizio attivo, i funzionari ed agenti di polizia, i rappresentanti diplomatici e consolari all'estero.",legge|limitazioni|diritto|partiti|magistrati|militari|carriera|servizio|funzionari|agenti|polizia|rappresentanti|estero,N|N|N|N|H|H|N|N|H|N|N|H|N,3|5|9|17|21|24|26|28|32|34|36|39|46,15-20|31-42|46-53|70-77|93-103|107-115|119-127|131-139|150-160|164-170|174-181|185-199|228-234
isst_tanl-1269,it,Lo scontro più grave è avvenuto a Polignana a Mare (Bari) dove hanno perso la vita tre persone fra cui un padre e la figlia di 10 anni mentre un'altra figlia di 3 è in fin di vita.,scontro|vita|persone|padre|figlia|anni|figlia|fin|vita,N|A|H|H|H|N|H|N|A,1|17|19|23|26|29|33|38|40,3-10|78-82|87-94|106-111|117-123|130-134|151-157|168-171|175-179
isst_tanl-3797,it,"La presenza femminile nelle carceri è raddoppiata nel decennio '74-'84, periodo nel quale sono aumentati i detenuti per terrorismo e per tossicodipendenza:",presenza|carceri|decennio|periodo|detenuti|terrorismo|tossicodipendenza,N|N|N|N|H|N|N,1|6|12|17|25|27|30,3-11|28-35|54-62|72-79|107-115|120-130|137-154
3_UDHR-14,it,Tutti gli esseri umani nascono liberi ed eguali in dignità e diritti.,esseri|dignità|diritti,A|N|N,2|9|11,10-16|51-58|61-68
2Parole_2-153,it,"Lavo il coniglio sotto l'acqua corrente, poi lo metto in una ciotola e lo copro con acqua fredda e il bicchiere di aceto.",coniglio|acqua|ciotola|acqua|bicchiere|aceto,A|N|N|N|N|N,2|5|13|18|22|24,8-16|25-30|61-68|84-89|102-111|115-120
isst_tanl-2945,it,"il ceppo di legno da esecuzioni sul quale il colpevole, armato di accetta, doveva accanirsi a ridurre a brandelli le uniformi divenute inservibili, per evitarne un uso subdolo da parte di malintenzionati.",ceppo|legno|esecuzioni|colpevole|accetta|brandelli|uniformi|uso|parte|malintenzionati,N|N|N|H|N|N|N|N|N|H,1|3|5|11|15|24|26|35|38|40,3-8|12-17|21-31|45-54|66-73|104-113|117-125|164-167|179-184|188-203
quest-1901,it,Come si chiamano i piccoli del tacchino?,tacchino,A,8,31-39
9_PS-481,it,"Oggi, la direzione del progresso tecnologico va verso lo spostamento dagli esseri umani alle macchine di ampie parti delle funzioni di supervisione dei procedimenti e delle procedure in corso, sia nell'ambito del lavoro degli operai che in quello degli impiegati.",direzione|progresso|spostamento|esseri|macchine|parti|funzioni|supervisione|procedimenti|procedure|corso|ambito|lavoro|operai|impiegati,N|N|N|A|N|N|N|N|N|N|N|N|N|H|H,3|7|12|16|21|24|28|30|34|39|41|47|51|55|62,9-18|23-32|57-68|75-81|93-101|111-116|123-131|135-147|152-164|173-182|186-191|202-208|213-219|226-232|253-262
2Parole_1-246,it,"Nei treni, negli aerei, nelle navi, ci sono reparti appositi per i cani, i gatti e altri animali domestici.",treni|aerei|navi|reparti|cani|gatti|animali,N|N|N|N|A|A|A,3|8|13|17|21|24|27,4-9|17-22|30-34|44-51|67-71|75-80|89-96
isst_tanl-2645,it,"Dal nostro inviato Civitavecchia - Il luogo del demonio è un quadrivio polveroso, nella zona industriale della città.",inviato|luogo|demonio|quadrivio|zona|città,H|N|A|N|N|N,4|8|12|15|21|26,11-18|38-43|48-55|61-70|88-92|111-116
2Parole_1-250,it,"Questi giovani vengono a casa nostra finché siamo via, e danno cibo e acqua al nostro gatto o cane e lo portano a passeggio.",giovani|casa|cibo|acqua|gatto|cane|passeggio,H|N|N|N|A|A|N,1|4|12|14|19|21|26,7-14|25-29|63-67|70-75|86-91|94-98|114-123
isst_tanl-1082,it,"L'umanità deve proclamare uno storico sciopero ad oltranza fino alla distruzione di tutti gli armamenti nucleari"".",umanità|sciopero|oltranza|distruzione|armamenti,A|N|N|N|N,1|6|8|13|17,2-9|38-46|50-58|69-80|94-103
5_WIKIBalzac-189,it,Il viaggio di dieci ore per recarsi alla cerimonia e tornare indietro ebbe un costo sia per il marito che per la moglie:,viaggio|ore|cerimonia|costo|marito|moglie,N|N|N|N|H|H,1|4|12|18|22|26,3-10|20-23|41-50|78-83|95-101|113-119
tut-3821,it,"Dalla seconda metà del Novecento la sua produzione fu superata prima dal cotone e da altre fibre di origine vegetale, poi dalle fibre artificiali e sintetiche.",metà|Novecento|produzione|cotone|fibre|origine|fibre,N|N|N|A|N|N|N,4|8|11|18|22|24|31,14-18|23-32|40-50|73-79|91-96|100-107|128-133
tut-3133,it,"Per rincorrere e ammirare le acrobazie dei protagonisti dei «Faraoni» abbiamo percorso oltre 2500 chilometri nel deserto e, confessiamo, qualche preoccupazione è spuntata alla vista di quella vetturetta (che in Italia arriverà solo nella prossima primavera) dotata della sola trazione anteriore, che ci avrebbe tenuto compagnia nel singolare test.",acrobazie|protagonisti|chilometri|deserto|preoccupazione|vista|vetturetta|primavera|trazione|compagnia|test,N|H|N|N|N|N|N|N|N|N|N,5|9|20|24|30|36|39|50|57|64|69,29-38|43-55|98-108|113-120|145-159|176-181|192-202|247-256|276-284|318-327|342-346
quest-884,it,Chi è il presidente della Russia?,presidente,H,3,9-19
quest-1751,it,"Quale personaggio shakespeariano ha detto ""... la legge è un asino""?",personaggio|legge|asino,N|N|A,1|8|11,6-17|50-55|61-66
quest-1261,it,Quale famoso poeta spagnolo morì durante la Guerra Civile Spagnola?,poeta|Guerra,H|N,2|7,13-18|44-50
quest-194,it,Quanti panda ci sono allo stato brado in China?,panda|stato,A|N,1|7,7-12|26-31
isst_tanl-1354,it,"Ho cercato di fermare due automobilisti, poi ho visto passare un taxi e mi sono fatto portare qui"".",automobilisti|taxi,H|N,5|12,26-39|65-69
tut-3740,it,I campi di competenza dei due organismi mantenevano caratteristiche simili a quelli stabiliti per i satelliti precedenti.,campi|competenza|organismi|caratteristiche|satelliti,N|N|A|N|N,1|3|8|10|17,2-7|11-21|30-39|52-67|100-109
tut-1133,it,Il debitore che ha eseguito la prestazione dovuta non può impugnare il pagamento a causa della propria incapacità.,debitore|prestazione|pagamento|causa|incapacità,H|N|N|N|N,1|6|12|14|19,3-11|31-42|71-80|83-88|103-113
5_WIKIBalzac-124,it,"""Come suo padre che aveva costruito la sua strada dalla povertà alla società rispettabile, Balzac considerava il duro lavoro e la fatica il vero marchio di nobiltà.",padre|strada|povertà|società|lavoro|fatica|marchio|nobiltà,H|N|N|H|N|N|N|N,3|9|13|17|24|27|30|32,10-15|43-49|56-63|69-76|118-124|130-136|145-152|156-163
8_WIT3-87,it,"E quelle parti di delfino contenevano un tasso di PCB elevatissimo, diossine e metalli pesanti.",parti|delfino|tasso|diossine|metalli,N|A|A|N|N,2|4|7|12|14,9-14|18-25|41-46|68-76|79-86
