sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
train-s3095,zh,女房东将房子租予了一个神秘租客，该租客多年来都足不出户，又用头纱把整块面蒙蔽。,女|房东|房子|个|租客|租客|年|头纱|面,H|H|N|H|H|H|N|N|N,0|1|3|7|9|12|14|21|24,0-1|1-3|4-6|10-11|13-15|17-19|20-21|30-32|35-36
train-s1495,zh,在香港，部分的士司机曾经采用慢驶至立法会、绕立法会响号等方式抗议停车熄匙首读。,部分|的士|司机|等|方式|首读,N|N|H|N|N|N,3|4|5|17|18|22,4-6|6-8|8-10|27-28|28-30|36-38
train-s1570,zh,一些科学家指灰狼及金雕、疾病及雌雄比例不均亦是其他因素。,科学|灰狼|金雕|疾病|雌雄|比例|因素,H|A|A|N|A|N|N,1|4|6|8|10|11|15,2-4|6-8|9-11|12-14|15-17|17-19|25-27
train-s1265,zh,因此日文汉字称此鱼为柳叶鱼。,此鱼|柳叶鱼,A|A,7|9,7-9|10-13
train-s240,zh,由于当时新闻媒体也同时乘坐在电车上，朝日新闻和每日新闻于9月26日的晚间以《连结东京与大阪的特快电车计划初见成型》的标题作了报道。,当时|新闻|媒体|同时|电车|上|新闻|新闻|月|日|晚间|电车|计划|初见|标题|报道,N|N|H|N|N|N|N|N|N|N|N|N|N|N|N|N,1|2|3|5|8|9|12|15|18|20|22|31|32|33|37|40,2-4|4-6|6-8|9-11|14-16|16-17|20-22|25-27|29-30|32-33|34-36|48-50|50-52|52-54|58-60|62-64
train-s1012,zh,目前在恐龙里，只有普尔塔龙有这种高度特化的宽颈部。,目前|恐龙|普尔塔龙|种|高度|颈部,A|A|A|N|N|N,0|2|6|9|10|14,0-2|3-5|9-13|15-16|16-18|22-24
train-s1105,zh,2011年电影《藏客》，虚构外国势力妄图杀害朱绣特使、阻挡活佛进藏，丹噶尔藏客挺身而出，担负起护送特使进藏的艰巨使命。,年|电影|外国|势力|特使|活佛|特使|使命,N|N|H|H|H|A|H|N,1|2|9|10|15|18|30|35,4-5|5-7|14-16|16-18|24-26|29-31|49-51|56-58
train-s2090,zh,已有人在猪的肝脏微粒体中分离和克隆出孕酮的膜结合蛋白，这可能是第一个类固醇激素膜受体。,人|猪|肝脏|微粒体|孕酮|膜|结合|蛋白|个|类固醇|激素|膜|受体,H|A|N|N|N|N|N|N|N|N|N|N|N,2|4|6|7|13|15|16|17|23|24|25|26|27,2-3|4-5|6-8|8-11|18-20|21-22|22-24|24-26|33-34|34-37|37-39|39-40|40-42
train-s2497,zh,米古于2001年来到了华伦西亚青训营，2004年签订了职业合同，之后便开始长达5年的租借球员生涯，期间效力多支西班牙低组别联赛球会。,年|青训|年|职业|合同|之后|年|租借|球员|生涯|期间|支|组别|联赛|球会,N|N|N|N|N|N|N|H|H|N|N|N|N|N|N,3|7|11|14|15|17|22|24|25|26|28|31|34|35|36,7-8|15-17|23-24|27-29|29-31|32-34|40-41|42-44|44-46|46-48|49-51|54-55|59-61|61-63|63-65
train-s3050,zh,杜隆坦反对暗影议会对兽族的邪恶统治，结果全家遭到暗杀。,议会|兽族|统治|结果|全家|暗杀,N|A|N|N|H|N,3|5|8|10|11|13,7-9|10-12|15-17|18-20|20-22|24-26
train-s3174,zh,市政局在讨论筹建卫生教育展览及资料中心的时候，大部分议员主张将S4座旧兵房清拆，认为拆掉可以更实用更美观。,市政|卫生|教育|展览|资料|中心|时候|部分|议员|兵房,N|N|N|N|N|N|N|N|H|N,0|5|6|7|9|10|12|15|16|22,0-2|8-10|10-12|12-14|15-17|17-19|20-22|24-26|26-28|35-37
train-s804,zh,依靠操控性工作者为生，在全世界很多国家都是违法行为。,性|生|世界|国家|违法|行为,N|A|N|H|N|N,2|6|10|12|14|15,4-5|9-10|13-15|17-19|21-23|23-25
train-s2277,zh,供应三种车型款式（不包含汽油版），其中G版价位远比预期低，是台湾车市第三便宜的油电混合动力车辆，已在消费者可接受的范围内，加上在高油价时代极优势的省油性，因此在各方广受好评。,种|车型|款式|汽油|其中|价位|预期|车市|油电|混合|动力|车辆|范围|油价|时代|各方|好评,N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N,2|3|4|8|12|15|18|23|27|28|29|30|39|45|46|56|58,3-4|4-6|6-8|12-14|17-19|21-23|25-27|32-34|39-41|41-43|43-45|45-47|57-59|65-67|67-69|80-82|84-86
train-s287,zh,平时见人时是以雪貂的外表现身，奈叶一度误认他真的就是只雪貂。,平时|雪貂|外表|度|只|雪貂,N|A|N|N|H|H,0|5|7|12|17|18,0-2|7-9|10-12|18-19|26-27|27-29
train-s1899,zh,猫出生满六个月即为成猫，大部分的成猫很懒，但在清晨及黄昏时，精力特别旺盛，此时的猫可以跑、跳和狩猎。,猫|个|月|成猫|部分|成猫|清晨|黄昏|精力|此时|猫,A|N|N|A|N|A|N|N|N|N|A,0|4|5|8|11|13|18|20|23|27|29,0-1|5-6|6-7|9-11|13-15|16-18|23-25|26-28|30-32|37-39|40-41
train-s23,zh,1900年，八国联军侵入天津，他一度兼任天津都统衙门汉文秘书，办理一切外交事务，后来又兼任保定学堂总教习。,年|国|联军|度|都统|衙门|秘书|外交|事务|后来|学堂|教习,N|N|N|N|H|H|H|N|N|N|N|H,1|4|5|11|14|15|18|22|23|25|29|31,4-5|7-8|8-10|17-18|22-24|24-26|28-30|35-37|37-39|40-42|47-49|50-52
train-s875,zh,但到了2005年双方再度开战，而且冲突开始升级，迫使斯里兰卡政府从2006年7月向猛虎组织发起了一系列的重大军事进攻，猛虎组织则攻入了东部省。,年|方|冲突|政府|年|月|猛虎|组织|系列|军事|进攻|猛虎|组织|东部,N|H|N|H|N|N|N|N|N|N|N|N|N|N,4|6|11|17|20|22|24|25|29|32|33|35|36|40,7-8|9-10|17-19|30-32|37-38|39-40|41-43|43-45|49-51|54-56|56-58|59-61|61-63|67-69
train-s2050,zh,疱疹病毒科是一种DNA病毒，可在人类和动物上造成疾病。,疱疹|病毒|种|病毒|人类|动物|疾病,N|N|N|N|A|A|N,0|1|5|7|11|13|16,0-2|2-4|7-8|11-13|16-18|19-21|24-26
train-s2411,zh,韩非的著作流传到秦国后，嬴政相当欣赏其所阐述的治国思想，当从李斯口中得知作者为韩非后，即以战争作要胁，逼韩王命韩非出使秦国。,著作|治国|思想|口中|作者|战争|要胁,N|N|N|N|H|N|N,3|17|18|24|26|34|36,3-5|23-25|25-27|32-34|36-38|45-47|48-50
train-s294,zh,第一次世界大战期间蒙特内哥罗加入了协约国以协助盟友塞尔维亚，随即被奥匈帝国侵略。,次|世界|大战|期间|协约|盟友|帝国,N|N|N|N|N|H|N,1|2|3|4|8|12|19,2-3|3-5|5-7|7-9|17-19|23-25|35-37
train-s305,zh,尼比鲁（Nibiru），是苏美尔人的神明，也是天文术语，指夏至点。,神明|天文|术语,A|N|N,9|12|13,18-20|23-25|25-27
train-s2184,zh,道罗借由一个断裂的下颌，指出禽龙的舌头并非类似长颈鹿。,个|下颌|禽龙|舌头|长颈鹿,N|N|A|N|A,3|6|9|11|14,5-6|9-11|14-16|17-19|23-26
train-s2156,zh,最近，其中一个被认为是鳞骨的骨头，可能来自于懒爪龙的坐骨。,最近|其中|个|鳞骨|骨头|懒爪龙|坐骨,N|N|N|N|N|A|N,0|2|4|8|10|16|18,0-2|3-5|6-7|11-13|14-16|22-25|26-28
train-s1734,zh,天纪四年（280年），西晋攻打东吴，兵临建业，孙皓出城投降，后来被迁往洛阳，滕氏亦跟随丈夫到洛阳。,年|年|兵|后来|丈夫,N|N|N|N|H,2|5|12|21|29,3-4|8-9|18-19|30-32|43-45
train-s2818,zh,“胖子”是人类历史上对人类第二次使用的核武器，亦是至今为止最后一次对人类使用的核武器。,人类|历史|人类|次|核|武器|今|止|最后|次|人类|核|武器,A|N|A|N|N|N|N|N|N|N|A|N|N,4|5|8|10|13|14|18|20|21|23|25|28|29,5-7|7-9|11-13|15-16|19-20|20-22|26-27|28-29|29-31|32-33|34-36|39-40|40-42
train-s217,zh,游戏开始时，玩家将从帝王开始依次顺时针行动。,游戏|玩家|帝王|时针,N|H|H|N,0|4|7|11,0-2|6-8|10-12|17-19
train-s2302,zh,议员每2年会选举一名议长，现任议长是纳苏尔·盖朗杜克西亚·瓦伊杜。,议员|年|名|议长|现任|议长,H|N|N|H|H|H,0|3|7|8|10|11,0-2|4-5|9-10|10-12|13-15|15-17
train-s2032,zh,有些动物在卵内度过这个幼体期。,动物|卵内|个|幼体,A|A|N|N,1|3|6|7,2-4|5-7|10-11|11-13
train-s3150,zh,到2006年6月28日，28架虎式直升机已经出厂飞行，其中18架已经交付给4个国家的客户。,年|月|日|架|虎式|其中|架|个|国家|客户,N|N|N|N|N|N|N|H|H|H,2|4|6|9|10|17|19|24|25|27,5-6|7-8|10-11|14-15|15-17|27-29|31-32|38-39|39-41|42-44
train-s1559,zh,选区始于1977年，因第十三任总理亚瑟·法登而得名。,选区|年|任|总理,N|N|H|H,0|4|8|9,0-2|8-9|14-15|15-17
train-s3125,zh,博凯蒂也是意大利U21代表队的队员之一，参加了北京奥运和2009年的欧青赛。,队员|奥运|年,H|N|N,7|14|17,15-17|25-27|32-33
train-s922,zh,方怡是金庸小说《鹿鼎记》的主角，是一个虚构人物。,小说|鹿鼎|主角|个|虚构|人物,N|N|A|A|A|A,4|6|10|14|15|16,5-7|8-10|13-15|18-19|19-21|21-23
train-s2279,zh,临邑县辖3个街道、6个镇、3个乡：临邑县是山东省重要的蔬菜和粮食生产地。,个|街道|个|镇|个|乡|蔬菜|粮食,N|N|N|N|N|N|A|N,4|5|8|9|12|13|22|24,5-6|6-8|10-11|11-12|14-15|15-16|27-29|30-32
train-s381,zh,巴纳德星系在1881年由美籍天文学家爱德华·爱默生·巴纳德发现，并因此得名。,星系|年|天文,N|N|H,1|4|8,3-5|10-11|14-16
train-s699,zh,扮演沙依的男友时，真木会将自己的长发藏在短发假发下，以这样的进化形登场。,男友|长发|短发|假发|下,H|N|N|N|N,3|11|13|14|15,5-7|16-18|20-22|22-24|24-25
train-s1763,zh,潜望镜利用光学镜面反射的原理，在一个长管子的两端安装镜片，上端的镜片会将面对的影像向下反射，位于底部的镜片将反射过来的影像作第二次反射，观测人员透过底部的反射镜就可以看到上方镜面对准的方向上的影像。,光学|镜面|原理|个|管子|端|镜片|上端|镜片|影像|下|底部|镜片|影像|次|观测|人员|底部|上方|镜面|方向|影像,N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|H|H|N|N|N|N|N,3|4|7|11|13|16|18|20|22|27|29|34|36|41|44|47|48|50|57|58|61|64,5-7|7-9|12-14|17-18|19-21|23-24|26-28|29-31|32-34|39-41|42-43|48-50|51-53|59-61|64-65|68-70|70-72|74-76|85-87|87-89|92-94|96-98
train-s1021,zh,他生前的兴趣包括马球、划艇和西洋象棋，曾经是伦敦旅行者会和西印度会等绅士会所的会员。,生前|兴趣|马球|划艇|西洋|象棋|西|等|绅士|会所|会员,N|N|N|N|N|N|N|H|H|N|H,1|3|5|7|9|10|19|22|23|24|26,1-3|4-6|8-10|11-13|14-16|16-18|29-30|33-34|34-36|36-38|39-41
train-s3637,zh,事实上，与伊丽莎白在法庭上打过交道的一位律师同行曾送给她一个绰号，叫“大规模杀伤性武器”，用以称赞她的聪明才智和在法庭上的杀伤力。,事实|法庭|交道|位|律师|同行|个|绰号|规模|武器|聪明|才智|法庭,N|N|N|H|H|H|N|N|N|N|N|N|N,0|6|10|13|14|15|20|21|26|29|37|38|41,0-2|10-12|15-17|19-20|20-22|22-24|29-30|30-32|36-38|41-43|51-53|53-55|57-59
train-s3372,zh,例如，早期的人类只是将水纯粹用于满足个人需要。,早期|人类|水|个人|需要,N|A|N|A|N,2|4|8|13|14,3-5|6-8|11-12|18-20|20-22
train-s3679,zh,伯纳雷岛是苏格兰的岛屿，位于大西洋海域，面积10.1平方公里，最高点海拔高度93米，主要经济活动有渔业、农业和旅游业，该岛屿自青铜时期已有人类居住，2001年人口仅136人。,岛屿|海域|面积|平方公里|海拔|高度|米|经济|活动|渔业|农业|岛屿|青铜|时期|人类|年|人口|人,N|N|N|N|N|N|N|N|N|N|N|N|N|N|A|N|N|N,5|11|13|15|19|20|22|25|26|28|30|36|38|39|42|46|47|50,9-11|17-19|20-22|26-30|34-36|36-38|40-41|44-46|46-48|49-51|52-54|60-62|63-65|65-67|69-71|78-79|79-81|85-86
train-s1862,zh,劳动的号子和农田歌曲是在采摘棉花时唱的，赞美诗歌和圣歌是在种族隔离的教堂里聚会时唱的，而即兴之作则是独唱歌手在一支班卓琴伴奏下吟唱的。,号子|农田|歌曲|棉花|赞美|诗歌|圣歌|种族|隔离|教堂|里|作|独唱|歌手|支|班卓,N|N|N|A|N|N|N|N|N|N|N|N|N|H|N|N,2|4|5|9|14|15|17|20|21|23|24|33|35|36|39|40,3-5|6-8|8-10|14-16|20-22|22-24|25-27|29-31|31-33|34-36|36-37|47-48|50-52|52-54|56-57|57-59
train-s155,zh,两湖平原盛产棉花、油菜、水稻等作物，武汉是中国中部的重要工业基地。,湖|平原|棉花|油菜|水稻|等|作物|中部|工业|基地,N|N|A|N|N|N|N|N|N|N,1|2|4|6|8|9|10|15|18|19,1-2|2-4|6-8|9-11|12-14|14-15|15-17|23-25|28-30|30-32
train-s1903,zh,传说，明太祖朱元璋曾获真武大帝护佑而躲过敌兵追杀，登基后册封其为玄天上帝。,大帝|护佑|敌兵|追杀|上帝,H|N|H|N|A,9|10|13|14|22,13-15|15-17|20-22|22-24|34-36
train-s2269,zh,在同年，在纽约美国自然历史博物馆举行的脊椎动物化石学会上，菲力·柯尔公开展示这个标本的照片，引起许多古动物学家的关注。,同年|历史|博物|脊椎|动物|化石|学会|个|标本|照片|动物|关注,N|N|N|A|A|N|N|N|N|N|A|N,1|7|8|12|13|14|15|24|25|27|32|36,1-3|11-13|13-15|19-21|21-23|23-25|25-27|39-40|40-42|43-45|51-53|56-58
train-s3912,zh,雄龟的体型较修长，尾巴相对较细长，泄殖孔距腹甲较远；雌龟体型则较圆，尾巴粗且短，泄殖孔距腹甲较近。,雄龟|体型|尾巴|腹甲|雌龟|体型|尾巴|腹甲,A|N|N|N|A|N|N|N,0|2|6|14|17|18|22|30,0-2|3-5|9-11|21-23|26-28|28-30|34-36|44-46
train-s662,zh,情结，又称情意结或情意综，是一心理学术语，指的是一群重要的无意识组合，或是一种藏在一个人神秘的心理状态中，强烈而无意识的冲动。,情结|情意|情意|心理|术语|群|意识|组合|种|个|人|心理|状态|意识|冲动,N|N|N|N|N|N|N|N|N|H|H|N|N|N|N,0|3|6|11|13|19|23|24|28|31|32|35|36|42|44,0-2|5-7|9-11|15-17|18-20|25-26|30-32|32-34|38-39|42-43|43-44|47-49|49-51|57-59|60-62
train-s1051,zh,小说讲述了老画家费曼为了使患肺炎的年轻女画家莲安获得生的希望，在一个夜晚冒着风雨在墙上画上了最后一片常春藤叶，因而不幸罹患肺炎去世的故事。,小说|画家|肺炎|女|画家|希望|个|夜晚|风雨|墙上|最后|片|常春藤叶|肺炎|故事,N|H|N|H|H|N|N|N|N|N|N|N|A|N|N,0|4|9|12|13|18|22|23|26|28|31|33|34|39|42,0-2|6-8|14-16|19-20|20-22|28-30|33-34|34-36|38-40|41-43|46-48|49-50|50-54|61-63|66-68
train-s652,zh,物理学（尤其是生物力学）、化学、生物学、地球科学等相关研究也增长了恐龙的相关知识。,物理|生物|力学|化学|生物|地球|科学|等|研究|恐龙|知识,N|N|N|N|N|N|N|N|N|A|N,0|5|6|9|11|14|15|16|18|22|25,0-2|7-9|9-11|13-15|16-18|20-22|22-24|24-25|27-29|33-35|38-40
train-s2124,zh,在缅因州的研究发现它们与郊狼或赤狐并不怎么争竞。,研究|郊狼|赤狐,N|A|A,4|8|10,5-7|12-14|15-17
train-s1896,zh,在中世纪的欧洲，猫曾被认为是女巫和魔鬼的伙伴而广泛捕杀，后虽因猫能捕鼠的作用而被豢养、驯化，但时至今日，还有在街道上遇见黑猫是不吉利的迷信；但在中国古代却有“玄猫辟邪”的说法。,中|世纪|猫|女巫|魔鬼|伙伴|猫|作用|时|今日|街道|上|黑猫|迷信|古代|玄猫|说法,N|N|A|A|A|H|A|N|N|N|N|N|A|N|N|A|N,1|2|6|11|13|15|23|27|35|37|42|43|45|50|55|59|63,1-2|2-4|8-9|14-16|17-19|20-22|31-32|36-38|47-48|49-51|55-57|57-58|60-62|67-69|74-76|79-81|85-87
train-s2483,zh,1854年，同治中兴名臣湘军领袖胡林翼，为了造福梓里，兴学育才，创办了箴言书院。,年|中兴|名臣|领袖|梓里|箴言|书院,N|N|H|H|N|N|N,1|4|5|8|14|21|22,4-5|8-10|10-12|14-16|24-26|35-37|37-39
train-s758,zh,它们很容易被训练，是一个服从性高的犬种。,个|犬种,A|A,8|13,11-12|17-19
train-s2258,zh,学生班级人数适当的减少，可以增进学生的学习效果。,学生|班级|人数|学生|学习|效果,H|N|N|H|N|N,0|1|2|9|11|12,0-2|2-4|4-6|16-18|19-21|21-23
train-s2146,zh,1893年亨利·莫瓦桑在研究来自亚利桑那州的代亚布罗峡谷陨石样品时发现了罕有的在自然条件下存在的碳化硅矿石，将之命名为莫桑石。,年|峡谷|陨石|样品|自然|条件|碳化|矿石,H|N|N|N|N|N|N|N,1|13|14|15|22|23|27|29,4-5|26-28|28-30|30-32|40-42|42-44|48-50|51-53
train-s273,zh,由于在她的《十二国》世界里的人物对国王尊称为“主上”，她有不少支持者都叫她作“小野主上”。,国|世界|里|人物|国王|主上|主上,N|N|N|A|H|H|H,6|8|9|11|13|17|31,8-9|10-12|12-13|14-16|17-19|23-25|41-43
train-s386,zh,巴莫鳄的身长可达1.5到2公尺。,巴莫鳄|身长|公尺,A|N|N,0|2|8,0-3|4-6|13-15
train-s85,zh,上海东方电视台娱乐频道是目前唯一一个仍然使用东视“红日海鸥”台标的频道。,电视|娱乐|频道|目前|个|红日|海鸥|台标|频道,N|N|N|N|N|N|A|N|N,2|4|5|7|10|15|16|18|20,4-6|7-9|9-11|12-14|17-18|25-27|27-29|30-32|33-35
train-s3791,zh,但是，该小说以搞笑为主，仅仅是化用了克苏鲁神话中的邪神们的名分，并不能体现出原著中这些角色的特征。,小说|神话|邪神|名分|原著|角色|特征,N|N|A|N|N|A|N,3|14|17|20|26|29|31,4-6|21-23|25-27|29-31|38-40|43-45|46-48
train-s1858,zh,1995年8月和1998年2月两次有人试图刺杀谢瓦尔德纳泽。,年|月|年|月|次|人,N|N|N|N|N|H,1|3|6|8|10|12,4-5|6-7|12-13|14-15|16-17|18-19
train-s3398,zh,1984年，赛尔金德父子制作了超人系列的衍生作品《女超人》后，将电影改编版权转让给了坎农影业（Cannon Films），该公司于1987年推出了《超人4》。,年|父子|超人|系列|衍生|作品|女|超人|电影|改编|版权|影业|公司|年|超人,H|H|A|N|N|N|H|A|N|N|N|N|N|N|A,1|4|7|8|10|11|13|14|19|20|21|26|33|36|40,4-5|10-12|15-17|17-19|20-22|22-24|25-26|26-28|32-34|34-36|36-38|44-46|62-64|69-70|74-76
train-s1204,zh,繁殖的季节性对松鼠猴的社会行为有重要影响，异性间的交互频率在出生季节和交配季节存在差异。,季节|松鼠猴|社会|行为|影响|异性|交互|频率|出生|季节|交配|季节|差异,N|A|N|N|N|N|N|N|N|N|N|N|N,2|5|7|8|11|13|16|17|19|20|22|23|25,3-5|7-10|11-13|13-15|18-20|21-23|25-27|27-29|30-32|32-34|35-37|37-39|41-43
train-s2596,zh,加尔文认为，上帝的灵与上帝的工作同时进行，而促成人的“相信”，当圣灵在人心中运行光照人心，使人在读了上帝的话而产生信心。,灵|工作|同时|人|相信|人心|人心|人|话|信心,A|N|N|H|N|H|N|H|N|N,5|9|10|15|18|24|28|31|37|40,9-10|14-16|16-18|24-25|27-29|35-37|42-44|46-47|53-54|57-59
train-s2346,zh,2001年春天，五月天首次参与电影的配乐制作，为由刘若英、黄品源主演的电影《候鸟》制作配乐并发行了专辑。,年|春天|月|电影|配乐|制作|电影|候鸟|配乐|专辑,N|N|N|N|N|N|N|A|N|N,1|2|5|9|11|12|23|25|28|32,4-5|5-7|9-10|15-17|18-20|20-22|35-37|38-40|43-45|49-51
train-s2558,zh,随着领土的扩大，满清吸收了部份蒙古人与汉人的势力，对此皇太极另外设立了蒙古八旗与汉军八旗，用以壮大军力并加强管理蒙汉臣民。,领土|扩大|部份|势力|旗|旗|军力|臣民,N|N|N|N|N|N|N|H,2|4|10|17|26|31|36|42,2-4|5-7|13-15|22-24|38-39|43-44|49-51|58-60
train-s2470,zh,在1570年结束，他被告知他的父亲生病，所以他回到Knudstrup，他的父亲死于1571年5月9日。,年|父亲|父亲|年|月|日,N|H|H|N|N|N,2|10|20|24|26|28,5-6|15-17|37-39|45-46|47-48|49-50
train-s3442,zh,壶中仙的梦想乃是借由上古神器所创造出来的云中界，来合并原本轩辕剑肆所在的世界，最后达成完美的世界统一的理想，使得人与妖魔不再有纷争。,梦想|上古|神器|云中|剑|世界|最后|世界|理想|人|妖魔|纷争,N|N|N|N|N|N|N|N|N|H|A|N,2|6|7|12|19|24|26|30|33|36|38|42,4-6|10-12|12-14|20-22|31-32|36-38|39-41|46-48|51-53|56-57|58-60|63-65
